analysis_set,signature_id,time_window,time_label,pathway,tier,pathway_method,cohort_count,total_paired_n,pooled_spearman_rho,ci_low,ci_high,prediction_low,prediction_high,tau2_fisher_z,i2_percent,direction_consistency,p_value,fdr_within_analysis_window_tier
ALL_COHORTS,SIG001,T1,T24,HALLMARK_MITOTIC_SPINDLE,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,4,172,0.24904948899295992,-0.1352438684151638,0.5682104161440469,-0.6500555170617054,0.8575981271108005,0.042228747924552036,61.50346949123249,0.75,0.12982002653639155,0.49236086006819113
ALL_COHORTS,SIG001,T1,T24,HALLMARK_MTORC1_SIGNALING,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,4,172,0.009026749540581334,-0.3350066237856998,0.3509363471897744,-0.7195413753877411,0.7281355193707332,0.03267726786165258,53.05729390701307,0.75,0.9410105440644236,0.9706020706073301
ALL_COHORTS,SIG001,T1,T24,HALLMARK_MYC_TARGETS_V1,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,4,172,-0.27691250566200454,-0.4772091758775126,-0.04926595889147704,-0.585481596031106,0.10173971718493147,0.002612039701538085,0.0,1.0,0.030938623261596153,0.4697492255564774
ALL_COHORTS,SIG001,T1,T24,HALLMARK_MYC_TARGETS_V2,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,4,172,-0.2991635044177073,-0.5279047975887518,-0.029956298715818525,-0.6682202048786782,0.18805422505394545,0.005780202679952013,10.529779525569314,1.0,0.03878638039714797,0.4697492255564774
ALL_COHORTS,SIG001,T1,T24,HALLMARK_MYOGENESIS,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,4,172,-0.12125554223722433,-0.23017699430899216,-0.009333594001593148,-0.2673274096619434,0.03026384968905905,0.0,0.0,1.0,0.041043015663387604,0.4697492255564774
ALL_COHORTS,SIG001,T1,T24,HALLMARK_NOTCH_SIGNALING,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,4,172,-0.21332898633048325,-0.5623161816224138,0.20016172614445202,-0.8270332925640558,0.6323737534417261,0.03261082220735995,51.447596842194955,0.75,0.19884643492161486,0.49236086006819113
ALL_COHORTS,SIG001,T1,T24,HALLMARK_OXIDATIVE_PHOSPHORYLATION,PRESET_PRIMARY,SSGSEA_RANK_WALK,4,172,-0.057972411076061464,-0.45622812873580404,0.35963147901494713,-0.8402855235796771,0.8026685138036804,0.0545598195752242,68.2198297372115,0.5,0.6994195746635554,0.8682449892375171
ALL_COHORTS,SIG001,T1,T24,HALLMARK_P53_PATHWAY,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,4,172,-0.23014848542495717,-0.411943029689919,-0.030733701546698137,-0.4696462546328344,0.04090105629260856,0.0,0.0,1.0,0.03517172307892835,0.4697492255564774
ALL_COHORTS,SIG001,T1,T24,HALLMARK_PANCREAS_BETA_CELLS,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,3,141,-0.3138070165786354,-0.7524765263710833,0.3177248788614506,-0.9982508188741009,0.9936027398381,0.04015979227593827,56.343978396061644,1.0,0.1660707988555752,0.49236086006819113
ALL_COHORTS,SIG001,T1,T24,HALLMARK_PEROXISOME,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,4,172,-0.06278187989749662,-0.4550469056929191,0.34988940180977934,-0.810645354139425,0.7629261659153397,0.04328480549518578,59.897010475208404,0.5,0.6721730921489646,0.8512065763859936
ALL_COHORTS,SIG001,T1,T24,HALLMARK_PI3K_AKT_MTOR_SIGNALING,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,4,172,-0.05806873893627323,-0.3133800264654123,0.20507136956339414,-0.395222671993146,0.29287324422017885,0.0,10.642110141726988,0.75,0.5369847095329071,0.776264625676841
ALL_COHORTS,SIG001,T1,T24,HALLMARK_PROTEIN_SECRETION,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,4,172,0.04964226194148487,-0.35446242561912583,0.43812211165043424,-0.7635377267706024,0.8019349582338193,0.042609720286346,58.84618969748037,0.5,0.7317551717865673,0.8803559588327311
ALL_COHORTS,SIG001,T1,T24,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,4,172,0.08166712850164895,-0.43761354161719607,0.5600967042758095,-0.8867000761236392,0.917021289144553,0.08963019057591858,75.11808250336783,0.5,0.6687305576137337,0.8512065763859936
ALL_COHORTS,SIG001,T1,T24,HALLMARK_SPERMATOGENESIS,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,3,141,-0.17952327350390532,-0.39890199631650813,0.059292749355250945,-0.7127511369105924,0.4852079641582322,0.0,0.0,0.6666666666666666,0.08340270053780265,0.48732517953617605
ALL_COHORTS,SIG001,T1,T24,HALLMARK_TGF_BETA_SIGNALING,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,4,172,-0.17214032973698734,-0.5739306223731157,0.29644862756339974,-0.8812531514687754,0.7753508360729318,0.056055562333705254,62.30219310802191,0.75,0.332087007191753,0.6260030940166378
ALL_COHORTS,SIG001,T1,T24,HALLMARK_TNFA_SIGNALING_VIA_NFKB,PRESET_PRIMARY,SSGSEA_RANK_WALK,4,172,0.011587273395925283,-0.19414328823169594,0.2163414946695889,-0.26356351720196936,0.2849944504255426,0.0,0.0,0.5,0.8707099690314538,0.9259449637534913
ALL_COHORTS,SIG001,T1,T24,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,4,172,-0.1213358337286324,-0.41636197210416737,0.19680799579869365,-0.7017556857056487,0.5558988533900898,0.02009251584592202,35.96243359511686,0.75,0.3137231950894771,0.6102326158095565
ALL_COHORTS,SIG001,T1,T24,HALLMARK_UV_RESPONSE_DN,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,4,172,-0.1417566222237405,-0.3402420471745337,0.06882173753598946,-0.4043727761652006,0.1424544616498398,0.0,0.0,1.0,0.12116767474891871,0.49236086006819113
ALL_COHORTS,SIG001,T1,T24,HALLMARK_UV_RESPONSE_UP,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,4,172,-0.1357608734512292,-0.35073316334581883,0.0928031265190154,-0.4195321727987579,0.17218305607249176,0.0,0.0,0.75,0.1547219473657125,0.49236086006819113
ALL_COHORTS,SIG001,T1,T24,HALLMARK_WNT_BETA_CATENIN_SIGNALING,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,4,172,-0.3355247692469391,-0.5486785317100509,-0.08141268433163366,-0.6110711535534918,0.01254643321058132,0.0,11.503845869013077,0.75,0.02537050835227128,0.4697492255564774
ALL_COHORTS,SIG001,T1,T24,HALLMARK_XENOBIOTIC_METABOLISM,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,4,172,-0.14187307798870977,-0.34791704772799076,0.07724457317943084,-0.4141365382934726,0.15369299209817128,0.0,0.0,0.75,0.13099040583123198,0.49236086006819113
ALL_COHORTS,SIG001,T1,T24,Neutrophil degranulation,REACTOME_SUPPLEMENT,SSGSEA_RANK_WALK,4,172,0.30256841649966143,-0.23377481655708088,0.697732226353693,-0.8356826809018124,0.9499604194696601,0.09471620809443605,79.24398873649956,0.75,0.168733135122157,0.3856757374220732
ALL_COHORTS,SIG001,T1,T24,TCR signaling,REACTOME_SUPPLEMENT,SSGSEA_RANK_WALK,4,172,-0.2946818603426471,-0.4831820253086588,-0.08007235019490452,-0.5411479840393554,-0.001593757403704341,0.0,0.0,1.0,0.02278072544023797,0.18224580352190375
ALL_COHORTS,SIG001,T2,T48,HALLMARK_ADIPOGENESIS,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,5,146,0.22740357765891053,-0.18321396758230066,0.5704608566941025,-0.6430834774008946,0.8415066880118984,0.07519359055104732,66.55135258424232,0.8,0.19795148599240464,0.4610616817779579
ALL_COHORTS,SIG001,T2,T48,HALLMARK_ALLOGRAFT_REJECTION,PRESET_PRIMARY,SSGSEA_RANK_WALK,5,146,-0.4074152328757597,-0.7285153215530186,0.0604661527574895,-0.9317538660958388,0.6676633894845041,0.12004266324240571,76.03780576873302,0.8,0.07155233737692078,0.3030451935963704
ALL_COHORTS,SIG001,T2,T48,HALLMARK_ANDROGEN_RESPONSE,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,5,146,0.10944402511875471,-0.21265380386895255,0.4100884419626091,-0.5147952092171126,0.6578424905410987,0.03176468967411056,45.204836136066696,0.6,0.402113473011902,0.6221378261693578
ALL_COHORTS,SIG001,T2,T48,HALLMARK_ANGIOGENESIS,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,4,118,-0.0033639500863560166,-0.144272796716449,0.13767860931619938,-0.19279894812582432,0.18631279365236442,0.0,0.0,0.5,0.9446188613022592,0.9630109246296001
ALL_COHORTS,SIG001,T2,T48,HALLMARK_APICAL_JUNCTION,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,5,146,-0.11496618590795385,-0.3093636052102063,0.08865463764384549,-0.3361324242543609,0.11821701329616616,0.0,0.0,0.8,0.19176532217154635,0.4610616817779579
ALL_COHORTS,SIG001,T2,T48,HALLMARK_APICAL_SURFACE,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,5,146,-0.37934927269764906,-0.564313355225194,-0.158121221705504,-0.587743348536704,-0.12374961312024847,0.0,0.0,1.0,0.009863443709582736,0.1294083814697255
ALL_COHORTS,SIG001,T2,T48,HALLMARK_APOPTOSIS,PRESET_PRIMARY,SSGSEA_RANK_WALK,5,146,0.1386995273406027,-0.010575834808578545,0.28192764444969776,-0.032525015935042235,0.30201484286403124,0.0,0.0,0.8,0.06126842724520537,0.3030451935963704
ALL_COHORTS,SIG001,T2,T48,HALLMARK_BILE_ACID_METABOLISM,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,5,146,0.03805023311578109,-0.2115977240512509,0.28303710148916766,-0.28405820691611994,0.352440964281293,0.0024650541024809226,7.846840812871574,0.6,0.6974697507042433,0.8170359936821135
ALL_COHORTS,SIG001,T2,T48,HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,5,146,0.40788746702072154,0.056153388942391726,0.6695551629669068,-0.40209684837685544,0.8597268311441555,0.05446938609410533,58.85791279129353,1.0,0.03319789095268341,0.2492554270895391
ALL_COHORTS,SIG001,T2,T48,HALLMARK_COAGULATION,PRESET_PRIMARY,SSGSEA_RANK_WALK,4,118,0.09696627696571705,-0.36774235290754204,0.5229224594843076,-0.8056030975296731,0.8640013326865023,0.056259086448460144,60.18565673189179,0.5,0.5672380746018193,0.7854065648332883
ALL_COHORTS,SIG001,T2,T48,HALLMARK_COMPLEMENT,PRESET_PRIMARY,SSGSEA_RANK_WALK,5,146,0.16018115023499377,-0.1383484331689538,0.4320273656005518,-0.3848928709857092,0.622413993719933,0.02004476721156123,34.633054270893325,0.6,0.21015461413497344,0.4450333005211202
ALL_COHORTS,SIG001,T2,T48,HALLMARK_DNA_REPAIR,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,5,146,-0.1856878506080537,-0.5429682229957469,0.22851357818865847,-0.8295866097025816,0.6701825712263857,0.07559107675890363,66.20511197017781,0.6,0.28259018960951077,0.5136882267891231
ALL_COHORTS,SIG001,T2,T48,HALLMARK_E2F_TARGETS,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,5,146,0.039631669610895086,-0.28046443894642414,0.3517951424391981,-0.5640987332918962,0.615749346645661,0.031508960008252394,45.15965881594298,0.6,0.7538865669230813,0.8556221243971303
ALL_COHORTS,SIG001,T2,T48,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,5,146,0.009613087455805374,-0.2380522350370835,0.2561045935162275,-0.3466074255595713,0.3634103050453909,0.005345500946377643,8.20118134130896,0.6,0.9208480939772495,0.9531537672963319
ALL_COHORTS,SIG001,T2,T48,HALLMARK_ESTROGEN_RESPONSE_EARLY,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,4,118,-0.05862616789564146,-0.31763539745305797,0.2085242510124873,-0.4004349854165468,0.29750485253315007,0.0,0.0,0.5,0.5392399454842082,0.7046641518678098
ALL_COHORTS,SIG001,T2,T48,HALLMARK_ESTROGEN_RESPONSE_LATE,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,5,146,0.07472776034756486,-0.3690881394637596,0.4907909072540647,-0.7868463015918158,0.8375268846386441,0.10014312526024617,72.29628930089706,0.6,0.6762217787921767,0.8065481579775781
ALL_COHORTS,SIG001,T2,T48,HALLMARK_FATTY_ACID_METABOLISM,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,5,146,0.012677956306403632,-0.3251306610570952,0.3476172084705979,-0.6373260049320882,0.6521409499992438,0.04208914093700418,52.45220451785691,0.6,0.9247378714728796,0.9531537672963319
ALL_COHORTS,SIG001,T2,T48,HALLMARK_G2M_CHECKPOINT,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,5,146,0.1214636740922745,-0.21750958659950803,0.43429114307099786,-0.5469391675746315,0.6952961841203082,0.038223877385749755,49.964031538681425,0.6,0.37918396891872946,0.6066943502699672
ALL_COHORTS,SIG001,T2,T48,HALLMARK_GLYCOLYSIS,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,5,146,0.2209469725754626,-0.2551127716221049,0.6107877275260244,-0.7558381853500644,0.8928365230184543,0.11423933459205331,74.79093850906008,0.8,0.2682623545231707,0.5086130189803468
ALL_COHORTS,SIG001,T2,T48,HALLMARK_HEDGEHOG_SIGNALING,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,5,146,-0.1050211515251965,-0.29420517357118,0.09208245572866863,-0.32038975334343733,0.12067083063793776,0.0,0.0,0.8,0.21298874618970498,0.4637197137496808
ALL_COHORTS,SIG001,T2,T48,HALLMARK_HEME_METABOLISM,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,5,146,-0.03154877057828503,-0.3662219808896208,0.31035156175831763,-0.653738339733867,0.6160916055606946,0.03945638681785391,50.79553994218923,0.6,0.8159274828510402,0.8951597270045919
ALL_COHORTS,SIG001,T2,T48,HALLMARK_HYPOXIA,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,5,146,0.08072750120692146,-0.29013441403106405,0.43050804227445744,-0.6592223793301912,0.741248251911959,0.05644191618744279,59.8683940561864,0.8,0.5858657030064666,0.7375212409311033
ALL_COHORTS,SIG001,T2,T48,HALLMARK_IL2_STAT5_SIGNALING,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,5,146,0.0047116737451857685,-0.36575866459257783,0.3738931448413432,-0.7115507321982445,0.7161719085183826,0.05954330528917145,60.882656522980994,0.6,0.9747339469010461,0.982822323693109
ALL_COHORTS,SIG001,T2,T48,HALLMARK_IL6_JAK_STAT3_SIGNALING,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,5,146,0.40516012197126455,-0.05614443936465254,0.7239129295924063,-0.6610326319956498,0.9294398508040614,0.1173923635145481,76.23523042321354,0.8,0.07003933865139621,0.3266611310325321
ALL_COHORTS,SIG001,T2,T48,HALLMARK_INFLAMMATORY_RESPONSE,PRESET_PRIMARY,SSGSEA_RANK_WALK,5,146,0.2193553894591571,-0.13194231908311324,0.521700775688052,-0.5085787884365486,0.76442211373939,0.044243846386491516,53.69739732677699,0.6,0.1567456426894396,0.3993584111757438
ALL_COHORTS,SIG001,T2,T48,HALLMARK_INTERFERON_ALPHA_RESPONSE,PRESET_PRIMARY,SSGSEA_RANK_WALK,5,146,-0.044372811977341595,-0.3452254624268253,0.2647494873413475,-0.5849788436387315,0.5235330621168244,0.02572071221256322,40.39170842668873,0.6,0.715998899815384,0.8331235544927302
ALL_COHORTS,SIG001,T2,T48,HALLMARK_INTERFERON_GAMMA_RESPONSE,PRESET_PRIMARY,SSGSEA_RANK_WALK,5,146,-0.04477609880932507,-0.3698166435850505,0.29002957960041165,-0.6517913877588122,0.5972072240544742,0.03783908188194559,49.711280847685416,0.6,0.7354863520117088,0.8331235544927302
ALL_COHORTS,SIG001,T2,T48,HALLMARK_KRAS_SIGNALING_DN,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,4,118,-0.13975236635603122,-0.5284646724404817,0.29740145829550757,-0.8389836446797881,0.7335570169786884,0.04290379028174359,53.25837788786907,0.75,0.3906836544908371,0.6131303285789214
ALL_COHORTS,SIG001,T2,T48,HALLMARK_KRAS_SIGNALING_UP,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,5,146,0.04687918345854827,-0.33838288264870403,0.41868159342270345,-0.7114146305135662,0.7547360843191386,0.06600867496074225,63.558351100972466,0.6,0.7605542480754087,0.8602130805818415
ALL_COHORTS,SIG001,T2,T48,HALLMARK_MITOTIC_SPINDLE,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,5,146,0.27837821097121773,-0.08827465786346174,0.5785972167265264,-0.5080067345288061,0.8116637070990824,0.052474163199595,57.78166040562519,0.8,0.10132310517296242,0.3549536760009446
ALL_COHORTS,SIG001,T2,T48,HALLMARK_MTORC1_SIGNALING,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,5,146,0.1945119147906125,-0.11348813453343817,0.4684039253338317,-0.3950782964439651,0.670608403468964,0.024776258364851915,39.202138469932116,0.6,0.15341302676221671,0.4193289398167257
ALL_COHORTS,SIG001,T2,T48,HALLMARK_MYC_TARGETS_V1,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,5,146,-0.1310730347782343,-0.38960680902438527,0.1466092447639702,-0.5415466541382159,0.3298665628266551,0.012097028272877043,24.409790593884846,0.6,0.26050299203140626,0.5053786891124624
ALL_COHORTS,SIG001,T2,T48,HALLMARK_MYC_TARGETS_V2,HALLMARK_SECONDARY,SSGSEA_RANK_WALK,5,146,-0.22567776797786168,-0.4496825425240862,0.025035908725145672,-0.5107666115823098,0.10412648489778008,0.0026099867408488934,9.04588802267683,0.8,0.0665212414798587,0.3266611310325321
