analysis_set,signature_id,time_window,time_label,pathway,tier,pathway_method,cohort_count,total_paired_n,pooled_spearman_rho,ci_low,ci_high,prediction_low,prediction_high,tau2_fisher_z,i2_percent,direction_consistency,p_value,fdr_within_analysis_window_tier
INDEPENDENT_ONLY,SIG001,T2,T48,HALLMARK_PANCREAS_BETA_CELLS,HALLMARK_SECONDARY,SINGSCORE,3,92,0.0490763547776162,-0.4131584296056637,0.4912035766510338,-0.9080822973469834,0.9238532965227298,0.0022902841628216,6.503798656653265,0.6666666666666666,0.7074973195096923,0.8959811613867918
INDEPENDENT_ONLY,SIG001,T2,T48,HALLMARK_PEROXISOME,HALLMARK_SECONDARY,SINGSCORE,3,92,-0.0697076717339746,-0.6251845202846714,0.5326442883175628,-0.9962968549634296,0.9951066862216122,0.0347813872487066,49.04738551337886,0.6666666666666666,0.6951495297112065,0.8876769094831779
INDEPENDENT_ONLY,SIG001,T2,T48,HALLMARK_PI3K_AKT_MTOR_SIGNALING,HALLMARK_SECONDARY,SINGSCORE,3,92,0.1648828149583295,-0.2027516207149213,0.4917790508189258,-0.7316001978819969,0.8524272752176039,0.0,0.0,1.0,0.1941570739995385,0.592109660076928
INDEPENDENT_ONLY,SIG001,T2,T48,HALLMARK_PROTEIN_SECRETION,HALLMARK_SECONDARY,SINGSCORE,3,92,0.1703506874321426,-0.2067977526802359,0.5034220381900808,-0.7423174744830927,0.8616400265036496,0.0,0.0,1.0,0.1921525211355357,0.592109660076928
INDEPENDENT_ONLY,SIG001,T2,T48,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,HALLMARK_SECONDARY,SINGSCORE,3,92,0.3019877450849551,-0.1259119218945296,0.6351456527154044,-0.7541936714241348,0.9225698758509548,0.0,0.0,1.0,0.0922564059115277,0.4727676791013957
INDEPENDENT_ONLY,SIG001,T2,T48,HALLMARK_SPERMATOGENESIS,HALLMARK_SECONDARY,SINGSCORE,3,92,-0.1705595518312506,-0.517195535592063,0.2241465013617909,-0.8750542079941868,0.7656671142088484,0.0,0.0,0.6666666666666666,0.2052952850265538,0.592109660076928
INDEPENDENT_ONLY,SIG001,T2,T48,HALLMARK_TGF_BETA_SIGNALING,HALLMARK_SECONDARY,SINGSCORE,3,92,0.1217297762680598,-0.288133929612193,0.4938980108957373,-0.8056901976433771,0.8762294717778303,0.0,0.0,0.6666666666666666,0.3357608758509655,0.6926387879189728
INDEPENDENT_ONLY,SIG001,T2,T48,HALLMARK_TNFA_SIGNALING_VIA_NFKB,PRESET_PRIMARY,SINGSCORE,3,92,0.2114387519789449,-0.2113774069467603,0.5675943399940937,-0.7829941505095653,0.9019197319069264,0.0,0.0,1.0,0.164343245105013,0.4217976235154665
INDEPENDENT_ONLY,SIG001,T2,T48,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,HALLMARK_SECONDARY,SINGSCORE,3,92,-0.0824728571398715,-0.5903694191078439,0.4722107601011059,-0.9898197930443844,0.985858762794174,0.0212747951467174,37.07384518604304,0.6666666666666666,0.6109942789712299,0.8455954578167233
INDEPENDENT_ONLY,SIG001,T2,T48,HALLMARK_UV_RESPONSE_DN,HALLMARK_SECONDARY,SINGSCORE,3,92,0.0837135493955803,-0.3475877440857906,0.4857763716406362,-0.8440150067496827,0.8859532749211487,0.0,0.0,0.6666666666666666,0.5037345677301521,0.7827995566403696
INDEPENDENT_ONLY,SIG001,T2,T48,HALLMARK_UV_RESPONSE_UP,HALLMARK_SECONDARY,SINGSCORE,3,92,0.1497227166798664,-0.2468319214683027,0.5033254302270465,-0.7774655044286214,0.8718269320153718,0.0,0.0,0.6666666666666666,0.2484732366522099,0.6144949945212143
INDEPENDENT_ONLY,SIG001,T2,T48,HALLMARK_WNT_BETA_CATENIN_SIGNALING,HALLMARK_SECONDARY,SINGSCORE,3,92,0.0039787069436481,-0.5423560539860031,0.5479485694302099,-0.990826504883116,0.9909706907338496,0.0247562430349161,40.549323161585946,0.6666666666666666,0.9802071654563452,0.9923084884866704
INDEPENDENT_ONLY,SIG001,T2,T48,HALLMARK_XENOBIOTIC_METABOLISM,HALLMARK_SECONDARY,SINGSCORE,3,92,0.0312845931084911,-0.4376336120608949,0.4868242480832056,-0.93431961271627,0.9418228513620952,0.0048444092740221,11.10114166917727,0.6666666666666666,0.8131511206831208,0.9260887763335544
INDEPENDENT_ONLY,SIG001,T2,T48,Neutrophil degranulation,REACTOME_SUPPLEMENT,SINGSCORE,3,92,0.2030826022126692,-0.534321448886456,0.7649606252198992,-0.999143891442882,0.9996242760255954,0.0685483230424571,65.60116471892455,0.6666666666666666,0.3844045571574311,0.5591339013198998
INDEPENDENT_ONLY,SIG001,T2,T48,TCR signaling,REACTOME_SUPPLEMENT,SINGSCORE,3,92,-0.0413946257472255,-0.745599959819949,0.7064875533371527,-0.999892733156098,0.99987340625407,0.101342522601088,73.6635465269033,0.6666666666666666,0.8645216688978282,0.92215644682435
INDEPENDENT_ONLY,SIG002,T1,T24,HALLMARK_ADIPOGENESIS,HALLMARK_SECONDARY,SINGSCORE,3,141,-0.166038123897901,-0.5206166480313739,0.2373895462398483,-0.9449945429372572,0.8952196040267442,0.0070969745784177,5.76954368547532,0.6666666666666666,0.2203940583033985,0.6313775771722446
INDEPENDENT_ONLY,SIG002,T1,T24,HALLMARK_ALLOGRAFT_REJECTION,PRESET_PRIMARY,SINGSCORE,3,141,-0.1152239837129274,-0.3452983156373188,0.1279150752593341,-0.6844044858696151,0.5412182829433776,0.0,0.0,0.6666666666666666,0.1784400699890572,0.426604821707243
INDEPENDENT_ONLY,SIG002,T1,T24,HALLMARK_ANDROGEN_RESPONSE,HALLMARK_SECONDARY,SINGSCORE,3,141,-0.009149821123135,-0.529088808234287,0.5157841722968042,-0.9876995392442288,0.987243923028516,0.0215992831510233,42.29381871865935,0.6666666666666666,0.952035381336186,0.9812309768010864
INDEPENDENT_ONLY,SIG002,T1,T24,HALLMARK_ANGIOGENESIS,HALLMARK_SECONDARY,SINGSCORE,3,141,-0.2493678888768394,-0.7257777092024887,0.3887016223314221,-0.99712192542391,0.9920471374724816,0.0324698673460416,51.124184556216825,1.0,0.2410824237267956,0.6313775771722446
INDEPENDENT_ONLY,SIG002,T1,T24,HALLMARK_APICAL_JUNCTION,HALLMARK_SECONDARY,SINGSCORE,3,141,-0.1829523903717244,-0.4903842594042302,0.1649733078645263,-0.8405790664842825,0.6926711885438297,0.0,0.0,1.0,0.1517859017729497,0.6114945902768246
INDEPENDENT_ONLY,SIG002,T1,T24,HALLMARK_APICAL_SURFACE,HALLMARK_SECONDARY,SINGSCORE,3,141,-0.0665826231420766,-0.3773763164647074,0.2576915408874312,-0.7787313209108729,0.7205444537953168,0.0,0.0,1.0,0.4766467216264954,0.7236854387285295
