signature_id,time_window,gene,gene_group,analysis_set,cohort_n,patient_n,pooled_contribution,pooled_se,ci95_lower,ci95_upper,tau2,I2_percent,prediction_lower,prediction_upper,direction_consistency,p_value,cohorts,fdr_within_signature_window
SIG033,T1,IL4R,LINEAR_PANEL,ALL_COHORTS,4,172,0.057416729827991744,0.008912554380299509,0.0290530040697625,0.085780455586221,0.0,0.0,0.019069103395030755,0.09576435626095273,1.0,0.007584326233531701,GSE236713;GSE57065;GSE95233;GSE54514,
SIG033,T1,IL4R,LINEAR_PANEL,PRESPECIFIED_NON_PILOT_ONLY,2,113,0.05350209021736692,0.01726693482295977,-0.16589511881378882,0.27289929924852263,0.0,0.0,,,1.0,0.19874051316632016,GSE236713;GSE95233,
SIG033,T1,IL4R,LINEAR_PANEL,PRIMARY_INDEPENDENT,4,172,0.057416729827991744,0.008912554380299509,0.0290530040697625,0.085780455586221,0.0,0.0,0.019069103395030755,0.09576435626095273,1.0,0.007584326233531701,GSE236713;GSE57065;GSE95233;GSE54514,0.0530902836347219
SIG033,T1,IL4R,LINEAR_PANEL,STRICT_NEVER_USED,3,152,0.062048950423255436,0.004575766689603364,0.04236101538578084,0.08173688546073003,0.0,0.0,0.0039083220390089615,0.12018957880750192,1.0,0.0053942827172988855,GSE236713;GSE57065;GSE54514,
SIG033,T1,LTB,LINEAR_PANEL,ALL_COHORTS,4,172,-0.12834193294681928,0.03065390687764783,-0.22589634563211747,-0.03078752026152108,0.0,51.37281799334056,-0.26023504904978206,0.0035511831561435003,1.0,0.024838101065503805,GSE236713;GSE57065;GSE95233;GSE54514,
SIG033,T1,LTB,LINEAR_PANEL,PRESPECIFIED_NON_PILOT_ONLY,2,113,-0.13278131702861481,0.006323644084737207,-0.21313083344961353,-0.05243180060761611,0.0,0.0,,,1.0,0.030295808821246096,GSE236713;GSE95233,
SIG033,T1,LTB,LINEAR_PANEL,PRIMARY_INDEPENDENT,4,172,-0.12834193294681928,0.03065390687764783,-0.22589634563211747,-0.03078752026152108,0.0,51.37281799334056,-0.26023504904978206,0.0035511831561435003,1.0,0.024838101065503805,GSE236713;GSE57065;GSE95233;GSE54514,0.057955569152842216
SIG033,T1,LTB,LINEAR_PANEL,STRICT_NEVER_USED,3,152,-0.17175249835340933,0.08320938858311204,-0.5297736012768833,0.18626860457006467,0.011711080270180795,67.12345806495868,-1.9062719701835757,1.562766973476757,1.0,0.17505324636420616,GSE236713;GSE57065;GSE54514,
SIG033,T1,TMSB10,LINEAR_PANEL,ALL_COHORTS,4,172,-0.13872756295404381,0.06922430586182317,-0.3590301993798707,0.08157507347178306,0.011758659363192179,72.39326526073631,-0.6922611842165085,0.41480605830842093,1.0,0.13878313581616095,GSE236713;GSE57065;GSE95233;GSE54514,
SIG033,T1,TMSB10,LINEAR_PANEL,PRESPECIFIED_NON_PILOT_ONLY,2,113,-0.07360768401349153,0.030641420124817693,-0.46294384153445584,0.31572847350747274,0.00036353032069296533,18.310845780427446,,,1.0,0.2511221574213486,GSE236713;GSE95233,
SIG033,T1,TMSB10,LINEAR_PANEL,PRIMARY_INDEPENDENT,4,172,-0.13872756295404381,0.06922430586182317,-0.3590301993798707,0.08157507347178306,0.011758659363192179,72.39326526073631,-0.6922611842165085,0.41480605830842093,1.0,0.13878313581616095,GSE236713;GSE57065;GSE95233;GSE54514,0.1942963901426253
SIG033,T1,TMSB10,LINEAR_PANEL,STRICT_NEVER_USED,3,152,-0.1625954019625597,0.10372802571217016,-0.6089010749390202,0.2837102710139008,0.025341707078417722,81.26793888928259,-2.5768147740362912,2.2516239701111718,1.0,0.2575186395031387,GSE236713;GSE57065;GSE54514,
SIG033,T4,ADRB2,LINEAR_PANEL,ALL_COHORTS,2,82,-0.018248282698183606,0.1334581506277137,-1.7139948683195076,1.6774983029231405,0.03430693473361772,96.26486749993978,,,0.5,0.9134888379654018,GSE236713;GSE54514,
SIG033,T4,ADRB2,LINEAR_PANEL,PRESPECIFIED_NON_PILOT_ONLY,1,68,-0.1489159336299379,,,,,,,,1.0,,GSE236713,
SIG033,T4,ADRB2,LINEAR_PANEL,PRIMARY_INDEPENDENT,2,82,-0.018248282698183606,0.1334581506277137,-1.7139948683195076,1.6774983029231405,0.03430693473361772,96.26486749993978,,,0.5,0.9134888379654018,GSE236713;GSE54514,
SIG033,T4,ADRB2,LINEAR_PANEL,STRICT_NEVER_USED,2,82,-0.018248282698183606,0.1334581506277137,-1.7139948683195076,1.6774983029231405,0.03430693473361772,96.26486749993978,,,0.5,0.9134888379654018,GSE236713;GSE54514,
SIG033,T4,CTSG,LINEAR_PANEL,ALL_COHORTS,2,82,0.15968452274403686,0.13838404522976075,-1.5986514882009824,1.9180205336890561,0.0324261261175407,82.57542532380081,,,1.0,0.45458329407625164,GSE236713;GSE54514,
SIG033,T4,CTSG,LINEAR_PANEL,PRESPECIFIED_NON_PILOT_ONLY,1,68,0.04156460315572504,,,,,,,,1.0,,GSE236713,
SIG033,T4,CTSG,LINEAR_PANEL,PRIMARY_INDEPENDENT,2,82,0.15968452274403686,0.13838404522976075,-1.5986514882009824,1.9180205336890561,0.0324261261175407,82.57542532380081,,,1.0,0.45458329407625164,GSE236713;GSE54514,
SIG033,T4,CTSG,LINEAR_PANEL,STRICT_NEVER_USED,2,82,0.15968452274403686,0.13838404522976075,-1.5986514882009824,1.9180205336890561,0.0324261261175407,82.57542532380081,,,1.0,0.45458329407625164,GSE236713;GSE54514,
SIG033,T4,CX3CR1,LINEAR_PANEL,ALL_COHORTS,2,82,-0.05314695375507526,0.03546214202497319,-0.5037361907168173,0.39744228320666675,0.0015263033754849716,52.12372368198434,,,1.0,0.37458976094851204,GSE236713;GSE54514,
SIG033,T4,CX3CR1,LINEAR_PANEL,PRESPECIFIED_NON_PILOT_ONLY,1,68,-0.07703879079662464,,,,,,,,1.0,,GSE236713,
SIG033,T4,CX3CR1,LINEAR_PANEL,PRIMARY_INDEPENDENT,2,82,-0.05314695375507526,0.03546214202497319,-0.5037361907168173,0.39744228320666675,0.0015263033754849716,52.12372368198434,,,1.0,0.37458976094851204,GSE236713;GSE54514,
SIG033,T4,CX3CR1,LINEAR_PANEL,STRICT_NEVER_USED,2,82,-0.05314695375507526,0.03546214202497319,-0.5037361907168173,0.39744228320666675,0.0015263033754849716,52.12372368198434,,,1.0,0.37458976094851204,GSE236713;GSE54514,
SIG033,T4,CXCR6,LINEAR_PANEL,ALL_COHORTS,2,82,0.1621881674905202,0.22744005205393125,-2.7277116991715036,3.052088034152544,0.09928192895267225,95.88119539460293,,,0.5,0.605635789879864,GSE236713;GSE54514,
SIG033,T4,CXCR6,LINEAR_PANEL,PRESPECIFIED_NON_PILOT_ONLY,1,68,0.396391610853477,,,,,,,,1.0,,GSE236713,
SIG033,T4,CXCR6,LINEAR_PANEL,PRIMARY_INDEPENDENT,2,82,0.1621881674905202,0.22744005205393125,-2.7277116991715036,3.052088034152544,0.09928192895267225,95.88119539460293,,,0.5,0.605635789879864,GSE236713;GSE54514,
SIG033,T4,CXCR6,LINEAR_PANEL,STRICT_NEVER_USED,2,82,0.1621881674905202,0.22744005205393125,-2.7277116991715036,3.052088034152544,0.09928192895267225,95.88119539460293,,,0.5,0.605635789879864,GSE236713;GSE54514,
SIG033,T4,IL4R,LINEAR_PANEL,ALL_COHORTS,2,82,0.1628738043563716,0.07951256248597985,-0.8474290937088385,1.1731767024215816,0.009497330180248072,72.93131781195841,,,1.0,0.28912155918300286,GSE236713;GSE54514,
SIG033,T4,IL4R,LINEAR_PANEL,PRESPECIFIED_NON_PILOT_ONLY,1,68,0.22982143060286495,,,,,,,,1.0,,GSE236713,
SIG033,T4,IL4R,LINEAR_PANEL,PRIMARY_INDEPENDENT,2,82,0.1628738043563716,0.07951256248597985,-0.8474290937088385,1.1731767024215816,0.009497330180248072,72.93131781195841,,,1.0,0.28912155918300286,GSE236713;GSE54514,
SIG033,T4,IL4R,LINEAR_PANEL,STRICT_NEVER_USED,2,82,0.1628738043563716,0.07951256248597985,-0.8474290937088385,1.1731767024215816,0.009497330180248072,72.93131781195841,,,1.0,0.28912155918300286,GSE236713;GSE54514,
SIG033,T4,LTB,LINEAR_PANEL,ALL_COHORTS,2,82,-0.18801698245871493,0.02274614717492703,-0.4770341854283543,0.10100022051092442,0.0,0.0,,,1.0,0.07664528337466812,GSE236713;GSE54514,
SIG033,T4,LTB,LINEAR_PANEL,PRESPECIFIED_NON_PILOT_ONLY,1,68,-0.19648122891086264,,,,,,,,1.0,,GSE236713,
SIG033,T4,LTB,LINEAR_PANEL,PRIMARY_INDEPENDENT,2,82,-0.18801698245871493,0.02274614717492703,-0.4770341854283543,0.10100022051092442,0.0,0.0,,,1.0,0.07664528337466812,GSE236713;GSE54514,
SIG033,T4,LTB,LINEAR_PANEL,STRICT_NEVER_USED,2,82,-0.18801698245871493,0.02274614717492703,-0.4770341854283543,0.10100022051092442,0.0,0.0,,,1.0,0.07664528337466812,GSE236713;GSE54514,
SIG033,T4,TMSB10,LINEAR_PANEL,ALL_COHORTS,2,82,-0.23721891417338414,0.16665637603535507,-2.354788948710421,1.880351120363653,0.04207795399249645,70.00164789124034,,,1.0,0.3898852525859197,GSE236713;GSE54514,
SIG033,T4,TMSB10,LINEAR_PANEL,PRESPECIFIED_NON_PILOT_ONLY,1,68,-0.1116111128230766,,,,,,,,1.0,,GSE236713,
SIG033,T4,TMSB10,LINEAR_PANEL,PRIMARY_INDEPENDENT,2,82,-0.23721891417338414,0.16665637603535507,-2.354788948710421,1.880351120363653,0.04207795399249645,70.00164789124034,,,1.0,0.3898852525859197,GSE236713;GSE54514,
SIG033,T4,TMSB10,LINEAR_PANEL,STRICT_NEVER_USED,2,82,-0.23721891417338414,0.16665637603535507,-2.354788948710421,1.880351120363653,0.04207795399249645,70.00164789124034,,,1.0,0.3898852525859197,GSE236713;GSE54514,
SIG034,T1,NQO2,MODULE_1,ALL_COHORTS,4,172,0.014762290011172918,0.009397213878058315,-0.015143838575019768,0.0446684185973656,0.00030456799394369883,86.60089691138873,-0.07052097848346922,0.10004555850581506,0.75,0.21423313042485156,GSE236713;GSE57065;GSE95233;GSE54514,
SIG034,T1,NQO2,MODULE_1,PRESPECIFIED_NON_PILOT_ONLY,2,113,0.004487701854942514,0.0076153494022165496,-0.09227448678908673,0.10124989049897176,5.043581335146725e-05,38.049398406220426,,,0.5,0.6609920728831167,GSE236713;GSE95233,
SIG034,T1,NQO2,MODULE_1,PRIMARY_INDEPENDENT,4,172,0.014762290011172918,0.009397213878058315,-0.015143838575019768,0.0446684185973656,0.00030456799394369883,86.60089691138873,-0.07052097848346922,0.10004555850581506,0.75,0.21423313042485156,GSE236713;GSE57065;GSE95233;GSE54514,0.5292818516378686
SIG034,T1,NQO2,MODULE_1,STRICT_NEVER_USED,4,172,0.014762290011172918,0.009397213878058315,-0.015143838575019768,0.0446684185973656,0.00030456799394369883,86.60089691138873,-0.07052097848346922,0.10004555850581506,0.75,0.21423313042485156,GSE236713;GSE57065;GSE95233;GSE54514,
SIG034,T1,SLPI,MODULE_1,ALL_COHORTS,4,172,0.008146228357556956,0.012302435453252806,-0.03100561189664556,0.04729806861175947,0.0004516342476512291,73.02764010927127,-0.09750857575472774,0.11380103246984166,0.75,0.5551896220407904,GSE236713;GSE57065;GSE95233;GSE54514,
SIG034,T1,SLPI,MODULE_1,PRESPECIFIED_NON_PILOT_ONLY,2,113,0.019259322208207804,0.012891191792573618,-0.14453880000484565,0.18305744442126126,0.0002154220290157134,63.73448399461452,,,1.0,0.3755144520628532,GSE236713;GSE95233,
SIG034,T1,SLPI,MODULE_1,PRIMARY_INDEPENDENT,4,172,0.008146228357556956,0.012302435453252806,-0.03100561189664556,0.04729806861175947,0.0004516342476512291,73.02764010927127,-0.09750857575472774,0.11380103246984166,0.75,0.5551896220407904,GSE236713;GSE57065;GSE95233;GSE54514,0.7775408593956582
SIG034,T1,SLPI,MODULE_1,STRICT_NEVER_USED,4,172,0.008146228357556956,0.012302435453252806,-0.03100561189664556,0.04729806861175947,0.0004516342476512291,73.02764010927127,-0.09750857575472774,0.11380103246984166,0.75,0.5551896220407904,GSE236713;GSE57065;GSE95233;GSE54514,
SIG034,T1,ORM1,MODULE_1,ALL_COHORTS,4,172,0.014130657478884959,0.018801522796550157,-0.04570417927871393,0.07396549423648385,0.0009899189384084657,72.50269797943655,-0.1435729345686917,0.1718342495264616,0.75,0.5068967731046519,GSE236713;GSE57065;GSE95233;GSE54514,
SIG034,T1,ORM1,MODULE_1,PRESPECIFIED_NON_PILOT_ONLY,2,113,0.0217183024197631,0.004243283542505471,-0.03219772702604427,0.07563433186557048,0.0,0.0,,,1.0,0.12283427548933357,GSE236713;GSE95233,
SIG034,T1,ORM1,MODULE_1,PRIMARY_INDEPENDENT,4,172,0.014130657478884959,0.018801522796550157,-0.04570417927871393,0.07396549423648385,0.0009899189384084657,72.50269797943655,-0.1435729345686917,0.1718342495264616,0.75,0.5068967731046519,GSE236713;GSE57065;GSE95233;GSE54514,0.7603451596569778
SIG034,T1,ORM1,MODULE_1,STRICT_NEVER_USED,4,172,0.014130657478884959,0.018801522796550157,-0.04570417927871393,0.07396549423648385,0.0009899189384084657,72.50269797943655,-0.1435729345686917,0.1718342495264616,0.75,0.5068967731046519,GSE236713;GSE57065;GSE95233;GSE54514,
SIG034,T1,KLHL2,MODULE_1,ALL_COHORTS,4,172,-0.011384466973619665,0.004494752575747893,-0.025688775701475472,0.0029198417542361417,0.0,0.0,-0.030723826412970105,0.007954892465730773,0.75,0.08521220750340984,GSE236713;GSE57065;GSE95233;GSE54514,
SIG034,T1,KLHL2,MODULE_1,PRESPECIFIED_NON_PILOT_ONLY,2,113,-0.013771802085572906,0.001555085389261208,-0.03353103542416001,0.005987431253014205,0.0,0.0,,,1.0,0.07158266911308993,GSE236713;GSE95233,
SIG034,T1,KLHL2,MODULE_1,PRIMARY_INDEPENDENT,4,172,-0.011384466973619665,0.004494752575747893,-0.025688775701475472,0.0029198417542361417,0.0,0.0,-0.030723826412970105,0.007954892465730773,0.75,0.08521220750340984,GSE236713;GSE57065;GSE95233;GSE54514,0.3976569683492459
SIG034,T1,KLHL2,MODULE_1,STRICT_NEVER_USED,4,172,-0.011384466973619665,0.004494752575747893,-0.025688775701475472,0.0029198417542361417,0.0,0.0,-0.030723826412970105,0.007954892465730773,0.75,0.08521220750340984,GSE236713;GSE57065;GSE95233;GSE54514,
SIG034,T1,ANXA3,MODULE_1,ALL_COHORTS,4,172,-0.019297805978963533,0.0018755526948456512,-0.025266651723041017,-0.013328960234886049,0.0,0.0,-0.02736765790113013,-0.011227954056796937,1.0,0.001957763508497513,GSE236713;GSE57065;GSE95233;GSE54514,
SIG034,T1,ANXA3,MODULE_1,PRESPECIFIED_NON_PILOT_ONLY,2,113,-0.018798814114172627,0.001523597186338163,-0.03815795189963721,0.000560323671291954,0.0,0.0,,,1.0,0.05148392045039256,GSE236713;GSE95233,
SIG034,T1,ANXA3,MODULE_1,PRIMARY_INDEPENDENT,4,172,-0.019297805978963533,0.0018755526948456512,-0.025266651723041017,-0.013328960234886049,0.0,0.0,-0.02736765790113013,-0.011227954056796937,1.0,0.001957763508497513,GSE236713;GSE57065;GSE95233;GSE54514,0.08222606735689555
SIG034,T1,ANXA3,MODULE_1,STRICT_NEVER_USED,4,172,-0.019297805978963533,0.0018755526948456512,-0.025266651723041017,-0.013328960234886049,0.0,0.0,-0.02736765790113013,-0.011227954056796937,1.0,0.001957763508497513,GSE236713;GSE57065;GSE95233;GSE54514,
SIG034,T1,TXN,MODULE_1,ALL_COHORTS,4,172,0.000515840189633918,0.00359591329126507,-0.010927960778275177,0.011959641157543013,1.232069965056077e-05,42.86530589883027,-0.02110527535526166,0.022136955734529493,0.5,0.8950271188464133,GSE236713;GSE57065;GSE95233;GSE54514,
SIG034,T1,TXN,MODULE_1,PRESPECIFIED_NON_PILOT_ONLY,2,113,-0.0007253297311515061,0.0034230041542897835,-0.04421872132921509,0.04276806186691208,1.184308112953932e-05,47.13469417296875,,,0.5,0.8670674951214679,GSE236713;GSE95233,
SIG034,T1,TXN,MODULE_1,PRIMARY_INDEPENDENT,4,172,0.000515840189633918,0.00359591329126507,-0.010927960778275177,0.011959641157543013,1.232069965056077e-05,42.86530589883027,-0.02110527535526166,0.022136955734529493,0.5,0.8950271188464133,GSE236713;GSE57065;GSE95233;GSE54514,0.9168570485743746
SIG034,T1,TXN,MODULE_1,STRICT_NEVER_USED,4,172,0.000515840189633918,0.00359591329126507,-0.010927960778275177,0.011959641157543013,1.232069965056077e-05,42.86530589883027,-0.02110527535526166,0.022136955734529493,0.5,0.8950271188464133,GSE236713;GSE57065;GSE95233;GSE54514,
SIG034,T1,AQP9,MODULE_1,ALL_COHORTS,4,172,0.0010591750711199622,0.004207530816429555,-0.012331065829995953,0.014449415972235879,2.115272695973882e-05,50.24333837903249,-0.025761245156684858,0.027879595298924784,0.5,0.8175069785779236,GSE236713;GSE57065;GSE95233;GSE54514,
SIG034,T1,AQP9,MODULE_1,PRESPECIFIED_NON_PILOT_ONLY,2,113,0.003218004095339733,0.006677633428918938,-0.08162937340734737,0.08806538159802683,6.288372979921389e-05,69.22589836463226,,,0.5,0.7141135220961603,GSE236713;GSE95233,
SIG034,T1,AQP9,MODULE_1,PRIMARY_INDEPENDENT,4,172,0.0010591750711199622,0.004207530816429555,-0.012331065829995953,0.014449415972235879,2.115272695973882e-05,50.24333837903249,-0.025761245156684858,0.027879595298924784,0.5,0.8175069785779236,GSE236713;GSE57065;GSE95233;GSE54514,0.8791039781238054
SIG034,T1,AQP9,MODULE_1,STRICT_NEVER_USED,4,172,0.0010591750711199622,0.004207530816429555,-0.012331065829995953,0.014449415972235879,2.115272695973882e-05,50.24333837903249,-0.025761245156684858,0.027879595298924784,0.5,0.8175069785779236,GSE236713;GSE57065;GSE95233;GSE54514,
SIG034,T1,BCL6,MODULE_1,ALL_COHORTS,4,172,-0.0018088267916379316,0.007026754978733956,-0.02417109721184761,0.020553443628571748,0.00014007445497364395,74.6679513342595,-0.06103085852037021,0.057413204937094356,0.5,0.8135015452121468,GSE236713;GSE57065;GSE95233;GSE54514,
SIG034,T1,BCL6,MODULE_1,PRESPECIFIED_NON_PILOT_ONLY,2,113,-0.004221938269382172,0.003757694909907254,-0.0519679791317125,0.04352410259294816,0.0,0.0,,,0.5,0.46300409790563657,GSE236713;GSE95233,
SIG034,T1,BCL6,MODULE_1,PRIMARY_INDEPENDENT,4,172,-0.0018088267916379316,0.007026754978733956,-0.02417109721184761,0.020553443628571748,0.00014007445497364395,74.6679513342595,-0.06103085852037021,0.057413204937094356,0.5,0.8135015452121468,GSE236713;GSE57065;GSE95233;GSE54514,0.8791039781238054
SIG034,T1,BCL6,MODULE_1,STRICT_NEVER_USED,4,172,-0.0018088267916379316,0.007026754978733956,-0.02417109721184761,0.020553443628571748,0.00014007445497364395,74.6679513342595,-0.06103085852037021,0.057413204937094356,0.5,0.8135015452121468,GSE236713;GSE57065;GSE95233;GSE54514,
SIG034,T1,DOK3,MODULE_1,ALL_COHORTS,4,172,0.0011561663876864731,0.005164589561396453,-0.015279862580289339,0.017592195355662286,6.813693002102752e-05,69.89875778617143,-0.040738928144108656,0.0430512609194816,0.5,0.8372418839274336,GSE236713;GSE57065;GSE95233;GSE54514,
SIG034,T1,DOK3,MODULE_1,PRESPECIFIED_NON_PILOT_ONLY,2,113,0.004068411894582702,0.008965881619215545,-0.10985391560178331,0.11799073939094873,0.00013937376432398654,86.25071458630165,,,0.5,0.7288118910941632,GSE236713;GSE95233,
SIG034,T1,DOK3,MODULE_1,PRIMARY_INDEPENDENT,4,172,0.0011561663876864731,0.005164589561396453,-0.015279862580289339,0.017592195355662286,6.813693002102752e-05,69.89875778617143,-0.040738928144108656,0.0430512609194816,0.5,0.8372418839274336,GSE236713;GSE57065;GSE95233;GSE54514,0.8791039781238054
SIG034,T1,DOK3,MODULE_1,STRICT_NEVER_USED,4,172,0.0011561663876864731,0.005164589561396453,-0.015279862580289339,0.017592195355662286,6.813693002102752e-05,69.89875778617143,-0.040738928144108656,0.0430512609194816,0.5,0.8372418839274336,GSE236713;GSE57065;GSE95233;GSE54514,
SIG034,T1,PFKFB4,MODULE_1,ALL_COHORTS,4,172,0.0059607499085248886,0.009024666893008237,-0.022759767901550383,0.03468126771860016,0.0002452377821843178,81.17080427204255,-0.07180693321171594,0.0837284330287657,0.5,0.5561239376450282,GSE236713;GSE57065;GSE95233;GSE54514,
SIG034,T1,PFKFB4,MODULE_1,PRESPECIFIED_NON_PILOT_ONLY,2,113,0.0094903755764713,0.010610009023571697,-0.12532257133242267,0.1443033224853653,0.00019195315317051484,85.07868112192216,,,0.5,0.535424445185395,GSE236713;GSE95233,
