dataset,signature_id,time_window,time_label,pathway,tier,pathway_method,paired_n,spearman_rho,p_value,fisher_z,fisher_z_se,overlap_status,primary_independent_rule,fdr_within_dataset_signature_window_tier
GSE57065,SIG003,T2,T48,HALLMARK_PROTEIN_SECRETION,HALLMARK_SECONDARY,SINGSCORE,26,0.5097435897435897,0.007811427963040281,0.5623832833986827,0.20851441405707477,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.09845302003697654
GSE57065,SIG003,T2,T48,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,HALLMARK_SECONDARY,SINGSCORE,26,0.3367521367521367,0.09253060620214182,0.35042470046101876,0.20851441405707477,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.3161462378573179
GSE57065,SIG003,T2,T48,HALLMARK_SPERMATOGENESIS,HALLMARK_SECONDARY,SINGSCORE,26,0.05709401709401708,0.7817558545613772,0.05715617567703271,0.20851441405707477,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.9157711439147562
GSE57065,SIG003,T2,T48,HALLMARK_TGF_BETA_SIGNALING,HALLMARK_SECONDARY,SINGSCORE,26,-0.1158974358974359,0.572887073891802,-0.11642057837609743,0.20851441405707477,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.7576893557923834
GSE57065,SIG003,T2,T48,HALLMARK_TNFA_SIGNALING_VIA_NFKB,PRESET_PRIMARY,SINGSCORE,26,0.32239316239316235,0.10821546241751383,0.3343155708416258,0.20851441405707477,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.13913416596537492
GSE57065,SIG003,T2,T48,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,HALLMARK_SECONDARY,SINGSCORE,26,-0.017435897435897435,0.9326273771742375,-0.017437664657006125,0.20851441405707477,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.9804544221575318
GSE57065,SIG003,T2,T48,HALLMARK_UV_RESPONSE_DN,HALLMARK_SECONDARY,SINGSCORE,26,0.0003418803418803419,0.9986774958874209,0.00034188035520024804,0.20851441405707477,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.9986774958874209
GSE57065,SIG003,T2,T48,HALLMARK_UV_RESPONSE_UP,HALLMARK_SECONDARY,SINGSCORE,26,-0.006495726495726496,0.9748762981654804,-0.0064958178592693224,0.20851441405707477,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.9986774958874209
GSE57065,SIG003,T2,T48,HALLMARK_WNT_BETA_CATENIN_SIGNALING,HALLMARK_SECONDARY,SINGSCORE,26,-0.4092307692307692,0.03789813801472913,-0.43468690604320165,0.20851441405707477,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.22197480837198494
GSE57065,SIG003,T2,T48,HALLMARK_XENOBIOTIC_METABOLISM,HALLMARK_SECONDARY,SINGSCORE,26,0.18837606837606835,0.3567470170788154,0.19065295560783463,0.20851441405707477,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.6383308187258251
GSE57065,SIG003,T2,T48,Neutrophil degranulation,REACTOME_SUPPLEMENT,SINGSCORE,26,0.3852991452991453,0.051916443654714886,0.4062678251685042,0.20851441405707477,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.10383288730942977
GSE57065,SIG003,T2,T48,TCR signaling,REACTOME_SUPPLEMENT,SINGSCORE,26,-0.07145299145299144,0.7286924784090694,-0.07157496711868969,0.20851441405707477,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.7286924784090694
GSE57065,SIG004,T1,T24,HALLMARK_ADIPOGENESIS,HALLMARK_SECONDARY,SINGSCORE,28,-0.25396825396825395,0.1921966430627485,-0.2596501253784814,0.2,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.6906594386761781
GSE57065,SIG004,T1,T24,HALLMARK_ALLOGRAFT_REJECTION,PRESET_PRIMARY,SINGSCORE,28,0.3431855500821018,0.07378866810260622,0.3576988947473825,0.2,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.651015059855658
GSE57065,SIG004,T1,T24,HALLMARK_ANDROGEN_RESPONSE,HALLMARK_SECONDARY,SINGSCORE,28,0.08538587848932677,0.6657336848780089,0.08559429996220114,0.2,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.8529712837499489
GSE57065,SIG004,T1,T24,HALLMARK_ANGIOGENESIS,HALLMARK_SECONDARY,SINGSCORE,28,0.3103448275862069,0.10799014834510119,0.3209269430861974,0.2,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.6906594386761781
GSE57065,SIG004,T1,T24,HALLMARK_APICAL_JUNCTION,HALLMARK_SECONDARY,SINGSCORE,28,0.05692391899288451,0.7735661637414777,0.05698552295029241,0.2,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.887896097276416
GSE57065,SIG004,T1,T24,HALLMARK_APICAL_SURFACE,HALLMARK_SECONDARY,SINGSCORE,28,0.31362889983579634,0.10411769421087268,0.32456514757158544,0.2,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.6906594386761781
GSE57065,SIG004,T1,T24,HALLMARK_APOPTOSIS,PRESET_PRIMARY,SINGSCORE,28,0.24356869184455393,0.211666298980814,0.24856438775671338,0.2,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.651015059855658
GSE57065,SIG004,T1,T24,HALLMARK_BILE_ACID_METABOLISM,HALLMARK_SECONDARY,SINGSCORE,28,-0.29009304871373837,0.1342740465394838,-0.29866785930984363,0.2,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.6906594386761781
GSE57065,SIG004,T1,T24,HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_SECONDARY,SINGSCORE,28,-0.16803503010399565,0.3927058941006293,-0.16964390901068832,0.2,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.7608860831769969
GSE57065,SIG004,T1,T24,HALLMARK_COAGULATION,PRESET_PRIMARY,SINGSCORE,28,0.24083196496989598,0.21700501995188598,0.2456571150963487,0.2,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.651015059855658
GSE57065,SIG004,T1,T24,HALLMARK_COMPLEMENT,PRESET_PRIMARY,SINGSCORE,28,0.1718664477285167,0.38184497951675267,0.17358928740066343,0.2,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.8591512039126935
GSE57065,SIG004,T1,T24,HALLMARK_DNA_REPAIR,HALLMARK_SECONDARY,SINGSCORE,28,-0.0049261083743842365,0.980152141145451,-0.004926148221505815,0.2,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.9801521411454509
GSE57065,SIG004,T1,T24,HALLMARK_E2F_TARGETS,HALLMARK_SECONDARY,SINGSCORE,28,0.03886152162014231,0.8443485073804998,0.0388811024874056,0.2,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.9081863174406308
GSE57065,SIG004,T1,T24,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_SECONDARY,SINGSCORE,28,0.10016420361247948,0.6120615636453772,0.1005012127184981,0.2,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.8364841369820155
GSE57065,SIG004,T1,T24,HALLMARK_ESTROGEN_RESPONSE_EARLY,HALLMARK_SECONDARY,SINGSCORE,28,0.5916803503010399,0.0009120302224070961,0.6802476192248246,0.2,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.03739323911869094
GSE57065,SIG004,T1,T24,HALLMARK_ESTROGEN_RESPONSE_LATE,HALLMARK_SECONDARY,SINGSCORE,28,0.4537493158182813,0.01529740437635629,0.4894116171424302,0.2,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.31359678971530397
GSE57065,SIG004,T1,T24,HALLMARK_FATTY_ACID_METABOLISM,HALLMARK_SECONDARY,SINGSCORE,28,0.14285714285714285,0.46833125719180735,0.14384103622589045,0.2,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.7608860831769969
GSE57065,SIG004,T1,T24,HALLMARK_G2M_CHECKPOINT,HALLMARK_SECONDARY,SINGSCORE,28,0.05090311986863711,0.7969933948474548,0.050947153840670036,0.2,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.887896097276416
GSE57065,SIG004,T1,T24,HALLMARK_GLYCOLYSIS,HALLMARK_SECONDARY,SINGSCORE,28,-0.12753147235905857,0.5178164111710875,-0.12822970121673322,0.2,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.7608860831769969
GSE57065,SIG004,T1,T24,HALLMARK_HEDGEHOG_SIGNALING,HALLMARK_SECONDARY,SINGSCORE,28,0.04980842911877395,0.801272087786034,0.049849680111544024,0.2,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.887896097276416
GSE57065,SIG004,T1,T24,HALLMARK_HEME_METABOLISM,HALLMARK_SECONDARY,SINGSCORE,28,0.2556102900930487,0.1892397612486183,0.2614061594796091,0.2,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.6906594386761781
GSE57065,SIG004,T1,T24,HALLMARK_HYPOXIA,HALLMARK_SECONDARY,SINGSCORE,28,0.20251778872468526,0.3013584647002558,0.2053566330947027,0.2,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.7268057089829698
GSE57065,SIG004,T1,T24,HALLMARK_IL2_STAT5_SIGNALING,HALLMARK_SECONDARY,SINGSCORE,28,0.07772304324028462,0.6942334366514811,0.07788011792633172,0.2,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.8625324515972946
GSE57065,SIG004,T1,T24,HALLMARK_IL6_JAK_STAT3_SIGNALING,HALLMARK_SECONDARY,SINGSCORE,28,-0.40448823207443896,0.03276412235667333,-0.42900355887984687,0.2,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.4477763388745355
GSE57065,SIG004,T1,T24,HALLMARK_INFLAMMATORY_RESPONSE,PRESET_PRIMARY,SINGSCORE,28,0.01532567049808429,0.9383030860180518,0.015326870545501206,0.2,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.9471037547724637
GSE57065,SIG004,T1,T24,HALLMARK_INTERFERON_ALPHA_RESPONSE,PRESET_PRIMARY,SINGSCORE,28,-0.03284072249589491,0.868236957154471,-0.03285253652442691,0.2,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.9471037547724637
GSE57065,SIG004,T1,T24,HALLMARK_INTERFERON_GAMMA_RESPONSE,PRESET_PRIMARY,SINGSCORE,28,0.05309250136836344,0.7884533244332053,0.053142471866913586,0.2,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.9471037547724637
GSE57065,SIG004,T1,T24,HALLMARK_KRAS_SIGNALING_DN,HALLMARK_SECONDARY,SINGSCORE,28,0.13136288998357964,0.5052114962738277,0.13212641957767962,0.2,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.7608860831769969
GSE57065,SIG004,T1,T24,HALLMARK_KRAS_SIGNALING_UP,HALLMARK_SECONDARY,SINGSCORE,28,0.36836343732895455,0.053759431285835615,0.3865282818941236,0.2,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.5510341706798151
GSE57065,SIG004,T1,T24,HALLMARK_MITOTIC_SPINDLE,HALLMARK_SECONDARY,SINGSCORE,28,-0.14285714285714285,0.46833125719180735,-0.14384103622589045,0.2,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.7608860831769969
GSE57065,SIG004,T1,T24,HALLMARK_MTORC1_SIGNALING,HALLMARK_SECONDARY,SINGSCORE,28,0.061850027367268745,0.7545407778923472,0.061929076449824365,0.2,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.887896097276416
GSE57065,SIG004,T1,T24,HALLMARK_MYC_TARGETS_V1,HALLMARK_SECONDARY,SINGSCORE,28,0.2583470169677066,0.18438200670931587,0.26433639572469014,0.2,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.6906594386761781
GSE57065,SIG004,T1,T24,HALLMARK_MYC_TARGETS_V2,HALLMARK_SECONDARY,SINGSCORE,28,0.2380952380952381,0.22243414514120102,0.24275390789085044,0.2,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.6906594386761781
GSE57065,SIG004,T1,T24,HALLMARK_MYOGENESIS,HALLMARK_SECONDARY,SINGSCORE,28,0.1565407772304324,0.4263269071389285,0.15783859114797047,0.2,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.7608860831769969
GSE57065,SIG004,T1,T24,HALLMARK_NOTCH_SIGNALING,HALLMARK_SECONDARY,SINGSCORE,28,0.0870279146141215,0.6596836377202193,0.08724863084321291,0.2,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.8529712837499489
GSE57065,SIG004,T1,T24,HALLMARK_OXIDATIVE_PHOSPHORYLATION,PRESET_PRIMARY,SINGSCORE,28,-0.03284072249589491,0.868236957154471,-0.03285253652442691,0.2,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.9471037547724637
GSE57065,SIG004,T1,T24,HALLMARK_P53_PATHWAY,HALLMARK_SECONDARY,SINGSCORE,28,0.2380952380952381,0.22243414514120102,0.24275390789085044,0.2,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.6906594386761781
GSE57065,SIG004,T1,T24,HALLMARK_PANCREAS_BETA_CELLS,HALLMARK_SECONDARY,SINGSCORE,28,0.12972085385878487,0.5105949094164967,0.13045591569358805,0.2,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.7608860831769969
GSE57065,SIG004,T1,T24,HALLMARK_PEROXISOME,HALLMARK_SECONDARY,SINGSCORE,28,-0.11548987411056376,0.5584020093324432,-0.11600748735081472,0.2,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.789464909745868
GSE57065,SIG004,T1,T24,HALLMARK_PI3K_AKT_MTOR_SIGNALING,HALLMARK_SECONDARY,SINGSCORE,28,-0.03393541324575808,0.863884545858161,-0.033948449067056206,0.2,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.9081863174406308
GSE57065,SIG004,T1,T24,HALLMARK_PROTEIN_SECRETION,HALLMARK_SECONDARY,SINGSCORE,28,-0.21510673234811167,0.2716484948128457,-0.21851972685337975,0.2,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.6960992679579171
GSE57065,SIG004,T1,T24,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,HALLMARK_SECONDARY,SINGSCORE,28,-0.21620142309797483,0.2691576011152218,-0.2196678113394922,0.2,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.6960992679579171
GSE57065,SIG004,T1,T24,HALLMARK_SPERMATOGENESIS,HALLMARK_SECONDARY,SINGSCORE,28,0.18226600985221672,0.3532531226103417,0.18432556749272402,0.2,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.7608860831769969
GSE57065,SIG004,T1,T24,HALLMARK_TGF_BETA_SIGNALING,HALLMARK_SECONDARY,SINGSCORE,28,0.021893814997263273,0.9119476157286659,0.021897314191147287,0.2,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.9347463061218825
GSE57065,SIG004,T1,T24,HALLMARK_TNFA_SIGNALING_VIA_NFKB,PRESET_PRIMARY,SINGSCORE,28,0.013136288998357963,0.9471037547724636,0.013137044685090115,0.2,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.9471037547724637
GSE57065,SIG004,T1,T24,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,HALLMARK_SECONDARY,SINGSCORE,28,0.23152709359605914,0.23583493027967056,0.2358024553063547,0.2,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.6906594386761781
GSE57065,SIG004,T1,T24,HALLMARK_UV_RESPONSE_DN,HALLMARK_SECONDARY,SINGSCORE,28,0.12698412698412698,0.5196295202184369,0.12767334590442225,0.2,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.7608860831769969
GSE57065,SIG004,T1,T24,HALLMARK_UV_RESPONSE_UP,HALLMARK_SECONDARY,SINGSCORE,28,0.26327312534209085,0.1758582471470262,0.2696220587116585,0.2,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.6906594386761781
GSE57065,SIG004,T1,T24,HALLMARK_WNT_BETA_CATENIN_SIGNALING,HALLMARK_SECONDARY,SINGSCORE,28,-0.12972085385878487,0.5105949094164967,-0.13045591569358805,0.2,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.7608860831769969
GSE57065,SIG004,T1,T24,HALLMARK_XENOBIOTIC_METABOLISM,HALLMARK_SECONDARY,SINGSCORE,28,0.18171866447728516,0.35472535941619376,0.18375947234501025,0.2,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.7608860831769969
GSE57065,SIG004,T1,T24,Neutrophil degranulation,REACTOME_SUPPLEMENT,SINGSCORE,28,-0.19594964422550626,0.3176367288886643,-0.19851696567790655,0.2,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.6352734577773286
GSE57065,SIG004,T1,T24,TCR signaling,REACTOME_SUPPLEMENT,SINGSCORE,28,0.050355774493705534,0.7991320319423116,0.05039840181337018,0.2,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.7991320319423116
GSE57065,SIG004,T2,T48,HALLMARK_ADIPOGENESIS,HALLMARK_SECONDARY,SINGSCORE,26,-0.5801709401709401,0.0018904478450293297,-0.662720341063619,0.20851441405707477,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.07750836164620252
GSE57065,SIG004,T2,T48,HALLMARK_ALLOGRAFT_REJECTION,PRESET_PRIMARY,SINGSCORE,26,0.17196581196581195,0.4008992296832833,0.17369167780231642,0.20851441405707477,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.4510116333936937
GSE57065,SIG004,T2,T48,HALLMARK_ANDROGEN_RESPONSE,HALLMARK_SECONDARY,SINGSCORE,26,-0.2923076923076923,0.14732411778882473,-0.3010877011771093,0.20851441405707477,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.40350708647323397
GSE57065,SIG004,T2,T48,HALLMARK_ANGIOGENESIS,HALLMARK_SECONDARY,SINGSCORE,26,0.02974358974358974,0.8853143325908084,0.029752365599898106,0.20851441405707477,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.9074471909055786
GSE57065,SIG004,T2,T48,HALLMARK_APICAL_JUNCTION,HALLMARK_SECONDARY,SINGSCORE,26,0.29504273504273504,0.14340113103005425,0.3040808948645318,0.20851441405707477,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.40350708647323397
GSE57065,SIG004,T2,T48,HALLMARK_APICAL_SURFACE,HALLMARK_SECONDARY,SINGSCORE,26,0.52,0.006470427585272313,0.5763397549691928,0.20851441405707477,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.11776601865235142
GSE57065,SIG004,T2,T48,HALLMARK_APOPTOSIS,PRESET_PRIMARY,SINGSCORE,26,-0.09606837606837607,0.6406105890610875,-0.09636556609896067,0.20851441405707477,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.6406105890610875
GSE57065,SIG004,T2,T48,HALLMARK_BILE_ACID_METABOLISM,HALLMARK_SECONDARY,SINGSCORE,26,-0.2205128205128205,0.2790328260426832,-0.22419507641259914,0.20851441405707477,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.4974063420760874
GSE57065,SIG004,T2,T48,HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_SECONDARY,SINGSCORE,26,-0.321025641025641,0.10980594105066496,-0.33279017536364536,0.20851441405707477,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.37517029858977197
GSE57065,SIG004,T2,T48,HALLMARK_COAGULATION,PRESET_PRIMARY,SINGSCORE,26,0.2793162393162393,0.1670087887264999,0.286940298586391,0.20851441405707477,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.25706673601200497
GSE57065,SIG004,T2,T48,HALLMARK_COMPLEMENT,PRESET_PRIMARY,SINGSCORE,26,-0.27658119658119656,0.1713778240080033,-0.28397626556173894,0.20851441405707477,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.25706673601200497
GSE57065,SIG004,T2,T48,HALLMARK_DNA_REPAIR,HALLMARK_SECONDARY,SINGSCORE,26,-0.2854700854700854,0.1574661800871157,-0.2936274457125416,0.20851441405707477,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.40350708647323397
GSE57065,SIG004,T2,T48,HALLMARK_E2F_TARGETS,HALLMARK_SECONDARY,SINGSCORE,26,-0.26837606837606837,0.18496360815480692,-0.2751130237927918,0.20851441405707477,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.42130599635261573
GSE57065,SIG004,T2,T48,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_SECONDARY,SINGSCORE,26,0.23076923076923075,0.25670309114113005,0.23500181462286776,0.20851441405707477,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.47840121530846963
GSE57065,SIG004,T2,T48,HALLMARK_ESTROGEN_RESPONSE_EARLY,HALLMARK_SECONDARY,SINGSCORE,26,0.3606837606837607,0.07026950858005458,0.3776716942149256,0.20851441405707477,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.32011665019802643
GSE57065,SIG004,T2,T48,HALLMARK_ESTROGEN_RESPONSE_LATE,HALLMARK_SECONDARY,SINGSCORE,26,0.043418803418803414,0.8331963550117072,0.04344611858946056,0.20851441405707477,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.9074471909055786
GSE57065,SIG004,T2,T48,HALLMARK_FATTY_ACID_METABOLISM,HALLMARK_SECONDARY,SINGSCORE,26,-0.3962393162393162,0.04507575932257995,-0.4191798990603254,0.20851441405707477,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.23101326652822224
GSE57065,SIG004,T2,T48,HALLMARK_G2M_CHECKPOINT,HALLMARK_SECONDARY,SINGSCORE,26,-0.23623931623931624,0.24528289688377605,-0.24078737094146058,0.20851441405707477,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.47840121530846963
GSE57065,SIG004,T2,T48,HALLMARK_GLYCOLYSIS,HALLMARK_SECONDARY,SINGSCORE,26,-0.33948717948717944,0.08974761847939669,-0.3535127918660113,0.20851441405707477,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.3679652357655264
GSE57065,SIG004,T2,T48,HALLMARK_HEDGEHOG_SIGNALING,HALLMARK_SECONDARY,SINGSCORE,26,0.2854700854700854,0.1574661800871157,0.2936274457125416,0.20851441405707477,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.40350708647323397
GSE57065,SIG004,T2,T48,HALLMARK_HEME_METABOLISM,HALLMARK_SECONDARY,SINGSCORE,26,0.006495726495726496,0.9748762981654804,0.0064958178592693224,0.20851441405707477,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.9748762981654804
GSE57065,SIG004,T2,T48,HALLMARK_HYPOXIA,HALLMARK_SECONDARY,SINGSCORE,26,0.2533333333333333,0.21176996749099924,0.2589715457674273,0.20851441405707477,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.456977298270051
GSE57065,SIG004,T2,T48,HALLMARK_IL2_STAT5_SIGNALING,HALLMARK_SECONDARY,SINGSCORE,26,-0.2376068376068376,0.24248083005077448,-0.24223622018282615,0.20851441405707477,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.47840121530846963
GSE57065,SIG004,T2,T48,HALLMARK_IL6_JAK_STAT3_SIGNALING,HALLMARK_SECONDARY,SINGSCORE,26,-0.5042735042735041,0.008617025755050104,-0.555020492245866,0.20851441405707477,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.11776601865235142
GSE57065,SIG004,T2,T48,HALLMARK_INFLAMMATORY_RESPONSE,PRESET_PRIMARY,SINGSCORE,26,-0.5391452991452992,0.004481355216323311,-0.6029498649972127,0.20851441405707477,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.0403321969469098
GSE57065,SIG004,T2,T48,HALLMARK_INTERFERON_ALPHA_RESPONSE,PRESET_PRIMARY,SINGSCORE,26,-0.2854700854700854,0.1574661800871157,-0.2936274457125416,0.20851441405707477,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.25706673601200497
GSE57065,SIG004,T2,T48,HALLMARK_INTERFERON_GAMMA_RESPONSE,PRESET_PRIMARY,SINGSCORE,26,-0.22598290598290596,0.2669745849785708,-0.2299521074210023,0.20851441405707477,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.343253037829591
GSE57065,SIG004,T2,T48,HALLMARK_KRAS_SIGNALING_DN,HALLMARK_SECONDARY,SINGSCORE,26,0.4092307692307692,0.03789813801472913,0.43468690604320165,0.20851441405707477,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.22197480837198494
GSE57065,SIG004,T2,T48,HALLMARK_KRAS_SIGNALING_UP,HALLMARK_SECONDARY,SINGSCORE,26,-0.07076923076923076,0.731194023076702,-0.07088773119980235,0.20851441405707477,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.8817339690042583
GSE57065,SIG004,T2,T48,HALLMARK_MITOTIC_SPINDLE,HALLMARK_SECONDARY,SINGSCORE,26,-0.43863247863247856,0.024988730406926105,-0.47053623220258606,0.20851441405707477,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.17075632444732838
GSE57065,SIG004,T2,T48,HALLMARK_MTORC1_SIGNALING,HALLMARK_SECONDARY,SINGSCORE,26,-0.21094017094017092,0.3009554236037242,-0.2141550953573943,0.20851441405707477,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.5141321819896955
GSE57065,SIG004,T2,T48,HALLMARK_MYC_TARGETS_V1,HALLMARK_SECONDARY,SINGSCORE,26,-0.1528205128205128,0.4560869461523138,-0.15402712846632913,0.20851441405707477,NO_KNOWN_OVERLAP,INCLUDE_PRIMARY_INDEPENDENT,0.692576473786847
