time_window,time_label,pathway,tier,cohort_count,total_paired_n,pooled_delta_z,ci_low,ci_high,prediction_low,prediction_high,tau2,i2_percent,direction_consistency,p_value,fdr_within_window_tier
T2,T48,HALLMARK_APICAL_JUNCTION,HALLMARK_SECONDARY,5,146,-0.25535146268557996,-0.6234938893673924,0.11279096399623245,-1.0315689971340767,0.5208660717629168,0.04190869979955065,45.770671464165254,1.0,0.12642449648692813,0.39494817743386795
T2,T48,HALLMARK_APICAL_SURFACE,HALLMARK_SECONDARY,5,146,0.26568311503336367,0.0755467265791919,0.4558195034875354,0.047742970708787136,0.4836232593579402,0.0,0.0,1.0,0.017847219626030884,0.21371942003490768
T2,T48,HALLMARK_APOPTOSIS,PRESET_PRIMARY,5,146,-0.1625960267805046,-0.45060545563555726,0.12541340207454804,-0.4927212437462097,0.16752919018520046,0.0,22.18977279900244,0.8,0.1920802625913203,0.3316557015708898
T2,T48,HALLMARK_BILE_ACID_METABOLISM,HALLMARK_SECONDARY,5,146,0.10025846389041895,-0.11480760136528351,0.3153245291461214,-0.1462568385312632,0.3467737663121011,0.0,0.0,0.6,0.26522565363829037,0.5332408727902027
T2,T48,HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_SECONDARY,5,146,-0.3380534902019902,-0.7548489952911206,0.07874201488714022,-1.3433198361983114,0.6672128557943309,0.07724368803512971,70.56587308365908,0.8,0.0874597592351851,0.3901432688411497
T2,T48,HALLMARK_COAGULATION,PRESET_PRIMARY,4,118,-0.5136275400346136,-1.089861432214186,0.06260635214495869,-1.9776082911451587,0.9503532110759315,0.08298554420268799,63.11708617337185,1.0,0.06582618153938156,0.1974785446181447
T2,T48,HALLMARK_COMPLEMENT,PRESET_PRIMARY,5,146,-0.2967895842870374,-0.7890742054112642,0.19549503683718938,-1.5437783249371158,0.950199156363041,0.12209544969180115,78.17695419080978,0.8,0.16946977449542902,0.3316557015708898
T2,T48,HALLMARK_DNA_REPAIR,HALLMARK_SECONDARY,5,146,0.5316259701839773,-0.06459853272421778,1.1278504730921723,-0.9004869854580541,1.9637389258260085,0.15638850724595377,73.21531296203112,1.0,0.06853160622714682,0.3901432688411497
T2,T48,HALLMARK_E2F_TARGETS,HALLMARK_SECONDARY,5,146,0.14920477960005818,-0.14482677198746446,0.4432363311875808,-0.4017558850971371,0.7001654442972535,0.018756958485234364,27.789374628083515,0.8,0.2316523692405795,0.49988142836125055
T2,T48,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_SECONDARY,5,146,-0.40045513746012956,-0.7227629450683879,-0.07814732985187128,-0.997616590832475,0.19670631591221593,0.021733545459610322,34.71728602117909,1.0,0.02606334390669606,0.21371942003490768
T2,T48,HALLMARK_ESTROGEN_RESPONSE_EARLY,HALLMARK_SECONDARY,4,118,-0.13088214464837347,-0.4806323573619994,0.21886806806525247,-0.8165658032870963,0.5548015139903494,0.013318600576475485,26.18170231529882,0.75,0.31932353627894666,0.5332408727902027
T2,T48,HALLMARK_ESTROGEN_RESPONSE_LATE,HALLMARK_SECONDARY,5,146,-0.2937413637660684,-0.8345849920271755,0.2471022644950387,-1.623355852904835,1.0358731253726983,0.1366078657313187,75.35071229792291,0.8,0.20605927323737777,0.4961070294129713
T2,T48,HALLMARK_FATTY_ACID_METABOLISM,HALLMARK_SECONDARY,5,146,0.14843725976499314,-0.5118302940278694,0.8087048135578556,-1.5392167548081375,1.836091274338124,0.22466521081759552,82.02473034629348,0.6,0.5663414229529102,0.7490322045506232
T2,T48,HALLMARK_G2M_CHECKPOINT,HALLMARK_SECONDARY,5,146,-0.005528021660785882,-0.1841685318139896,0.1731124884924178,-0.21029123864168026,0.19923519532010847,0.0,0.0,0.6,0.9356611881916975,0.9635340309753497
T2,T48,HALLMARK_GLYCOLYSIS,HALLMARK_SECONDARY,5,146,-0.09382149574097196,-0.32552770546570264,0.13788471398375876,-0.35941024074061667,0.17176724925867273,0.0,0.0,0.6,0.3238187173991247,0.5332408727902027
T2,T48,HALLMARK_HEDGEHOG_SIGNALING,HALLMARK_SECONDARY,5,146,-0.13955256797003607,-0.33452312943309037,0.05541799349301821,-0.36303378926473584,0.08392865332466373,0.0,0.0,0.8,0.11781717938028789,0.39494817743386795
T2,T48,HALLMARK_HEME_METABOLISM,HALLMARK_SECONDARY,5,146,-0.10540026644463722,-0.6486551621299381,0.4378546292406637,-1.4738228690142985,1.2630223361250241,0.14660703904492037,78.88980065183976,0.6,0.6186904499444519,0.7544749867519335
