dataset,time_window,time_label,pathway,tier,paired_n,mean_delta_z,median_delta_z,se_delta_z,bootstrap_ci_low,bootstrap_ci_high,proportion_increasing,mean_ssgsea_delta_z,se_ssgsea_delta_z,p_value,fdr_within_dataset_window_tier
GSE54514,T1,T24,HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_SECONDARY,31,-0.030909529916443895,-0.024040449893698915,0.19187882770897866,-0.3961829196568029,0.3325972232937626,0.4838709677419355,-0.09901469491923112,0.20246682867863655,0.8720234621038494,0.9392997178179978
GSE54514,T1,T24,HALLMARK_COMPLEMENT,PRESET_PRIMARY,31,0.14465494852527633,-0.05477934521410672,0.20957499229684,-0.2307602220876992,0.566864125261688,0.4838709677419355,0.08272994622067868,0.20444739706304418,0.490049555487146,0.490049555487146
GSE54514,T1,T24,HALLMARK_DNA_REPAIR,HALLMARK_SECONDARY,31,0.9992532785274613,0.7037816305984628,0.369110846482264,0.31236223240845656,1.6762015778983068,0.6451612903225806,1.1931637343260508,0.39267277451622934,0.006785536252922796,0.1080550812857693
GSE54514,T1,T24,HALLMARK_E2F_TARGETS,HALLMARK_SECONDARY,31,0.19228342083238598,-0.07963128574546371,0.3471025912468677,-0.4481811490742698,0.8263415383358288,0.45161290322580644,0.21219228152247965,0.3444355693989409,0.5796013521018031,0.8880415705493527
GSE54514,T1,T24,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_SECONDARY,31,-0.09988347035705836,0.07041915252380092,0.24577646560627944,-0.5725020829720296,0.36629473990791966,0.5161290322580645,-0.16595062955500903,0.24555505203130776,0.6844489745577047,0.8880415705493527
GSE54514,T1,T24,HALLMARK_ESTROGEN_RESPONSE_LATE,HALLMARK_SECONDARY,31,0.03857735221455349,-0.15680228915234867,0.27175967428767545,-0.48656401842568575,0.5666891184627508,0.45161290322580644,-0.04402529624842182,0.24752180505990093,0.8871164001614423,0.9392997178179978
GSE54514,T1,T24,HALLMARK_FATTY_ACID_METABOLISM,HALLMARK_SECONDARY,31,0.4566815574492069,0.3680116106173106,0.2809758595465221,-0.10755364011786012,1.0007802085981268,0.6129032258064516,0.3312238200694347,0.28552575745678277,0.1040899403864856,0.3406579867194074
GSE54514,T1,T24,HALLMARK_G2M_CHECKPOINT,HALLMARK_SECONDARY,31,0.11039840067260015,0.23115400406980183,0.3092654112328475,-0.4974951719306617,0.7151681892606117,0.5806451612903226,0.05482412397099807,0.3173551814121817,0.7211144417670079,0.8880415705493527
GSE54514,T1,T24,HALLMARK_GLYCOLYSIS,HALLMARK_SECONDARY,31,-0.014192907434173152,-0.1774803493338469,0.2371204371140071,-0.49044604912349316,0.4453894217685894,0.4838709677419355,-0.15463626176421175,0.20360949775793388,0.9522709065328882,0.957140671641112
GSE54514,T1,T24,HALLMARK_HEDGEHOG_SIGNALING,HALLMARK_SECONDARY,31,-0.4756107197108077,-0.20959348846279977,0.27114932519825474,-0.9965929796775473,0.03962414000770689,0.41935483870967744,-0.3593851219457503,0.2764764776992292,0.0794211528156198,0.33147261732060085
GSE54514,T1,T24,HALLMARK_HEME_METABOLISM,HALLMARK_SECONDARY,31,0.4403775239401182,0.5667760833063731,0.25713050058871106,-0.06589639736424198,0.9170884049309718,0.5483870967741935,0.4212769332625558,0.25104629036421794,0.08677482109921397,0.33147261732060085
GSE54514,T1,T24,HALLMARK_HYPOXIA,HALLMARK_SECONDARY,31,0.0968136202125141,-0.3062270525430699,0.29177649242007175,-0.47916917219213123,0.6854575216852401,0.4838709677419355,-0.15344642030427363,0.31973503753601773,0.7400346421244606,0.8880415705493527
GSE54514,T1,T24,HALLMARK_IL2_STAT5_SIGNALING,HALLMARK_SECONDARY,31,0.5438453962428678,0.36518523989713897,0.21206102214104527,0.16127009879615595,0.9433829079752061,0.6774193548387096,0.4494252806962332,0.21801283120483278,0.010330365426006165,0.1080550812857693
GSE54514,T1,T24,HALLMARK_IL6_JAK_STAT3_SIGNALING,HALLMARK_SECONDARY,31,-0.2535201687497782,-0.07592476760881879,0.22851579397523888,-0.7276696642519809,0.17588813368384887,0.4838709677419355,-0.33741416003668145,0.22865138937585136,0.2672487051814977,0.6413968924355944
GSE54514,T1,T24,HALLMARK_INFLAMMATORY_RESPONSE,PRESET_PRIMARY,31,0.41247686722176463,0.6090355020545251,0.24735838011868733,-0.061047740187855574,0.8767525601394114,0.6451612903225806,0.19836905865877255,0.24631719494200904,0.09540958818672501,0.17657643702951614
GSE54514,T1,T24,HALLMARK_INTERFERON_ALPHA_RESPONSE,PRESET_PRIMARY,31,0.5233318396322756,0.5474989092679312,0.18622941923782713,0.1628667798684744,0.8812830459084815,0.6451612903225806,0.5405063949657085,0.1993394296728766,0.0049519045588199175,0.03961523647055934
GSE54514,T1,T24,HALLMARK_INTERFERON_GAMMA_RESPONSE,PRESET_PRIMARY,31,0.4806556686496913,0.2855164352705852,0.20562820173286644,0.06856339123066223,0.8919772709261916,0.5806451612903226,0.4743369260729943,0.20094112786687293,0.019413264813548756,0.05176870616946335
GSE54514,T1,T24,HALLMARK_KRAS_SIGNALING_UP,HALLMARK_SECONDARY,31,0.1884133254263301,0.2881065231149462,0.18651401918045055,-0.1953874473828292,0.5254407733928577,0.5483870967741935,0.1990675044863666,0.1873480317393186,0.31240753515233666,0.6780592437954824
GSE54514,T1,T24,HALLMARK_MITOTIC_SPINDLE,HALLMARK_SECONDARY,31,-0.13201350204139678,-0.1639507999650831,0.2339857121339234,-0.5784705846538414,0.31440905245853334,0.4838709677419355,-0.16487305286406784,0.2249890916151456,0.5726216245654058,0.8880415705493527
GSE54514,T1,T24,HALLMARK_MTORC1_SIGNALING,HALLMARK_SECONDARY,31,0.08971441767608385,0.2917805704106507,0.2582367179696799,-0.3887070382473436,0.5963836225149584,0.5161290322580645,0.07585722600163593,0.2449810388814404,0.7282821597148769,0.8880415705493527
GSE54514,T1,T24,HALLMARK_MYC_TARGETS_V1,HALLMARK_SECONDARY,31,0.4520286875075226,0.6988113534689158,0.30972921028769484,-0.13660306550248263,1.0387775896821603,0.6451612903225806,0.4917620118362459,0.3077665209625981,0.14444627344878908,0.4333388203463672
GSE54514,T1,T24,HALLMARK_MYC_TARGETS_V2,HALLMARK_SECONDARY,31,0.5871099340600069,0.5182726813244523,0.3485265971587002,-0.05834930107341856,1.269916684154512,0.6129032258064516,0.5654952533701751,0.3529533704958527,0.09207572703350024,0.33147261732060085
GSE54514,T1,T24,HALLMARK_MYOGENESIS,HALLMARK_SECONDARY,31,0.20310567187809725,0.10167299146389112,0.22597208838973695,-0.23768482561802443,0.6387641490346051,0.5806451612903226,0.13254972625214112,0.22422710308394572,0.36875458204033795,0.6986928922869561
GSE54514,T1,T24,HALLMARK_NOTCH_SIGNALING,HALLMARK_SECONDARY,31,-0.30419843057108753,-0.21248092215971343,0.2476584502537854,-0.7519573720822811,0.15325297860967027,0.45161290322580644,-0.5587307056223189,0.2785510519631071,0.2193350435607131,0.6073893513988978
GSE54514,T1,T24,HALLMARK_OXIDATIVE_PHOSPHORYLATION,PRESET_PRIMARY,31,0.3813368111706311,0.6203872952502891,0.32002636081353103,-0.2625688784633762,0.9547509324710862,0.6129032258064516,0.4007634867703817,0.326996186941496,0.2334262159506011,0.31123495460080147
GSE54514,T1,T24,HALLMARK_P53_PATHWAY,HALLMARK_SECONDARY,31,0.23599718967373,-0.10013811231181702,0.23740787293719895,-0.20602690711867566,0.7019181387749012,0.4838709677419355,0.19213402820091338,0.2093490929331573,0.32019464290342226,0.6780592437954824
GSE54514,T1,T24,HALLMARK_PEROXISOME,HALLMARK_SECONDARY,31,0.0426512837268437,-0.1855757840969866,0.2312256491900949,-0.3997729367472267,0.46743428962883116,0.45161290322580644,-0.008148823488922608,0.2349360295225221,0.8536546379091052,0.9392997178179978
GSE54514,T1,T24,HALLMARK_PI3K_AKT_MTOR_SIGNALING,HALLMARK_SECONDARY,31,0.01568901875454025,0.04842619122166451,0.2919318418608635,-0.5297503999264407,0.5681154157877002,0.5161290322580645,0.08757036881930189,0.24398211343920642,0.9571406716411122,0.957140671641112
GSE54514,T1,T24,HALLMARK_PROTEIN_SECRETION,HALLMARK_SECONDARY,31,-0.4756198662633149,-0.6563366615271353,0.26985544880742157,-1.0184787261544257,0.04750466504223855,0.41935483870967744,-0.46964078379921814,0.2640234381905179,0.07798508299376264,0.33147261732060085
GSE54514,T1,T24,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,HALLMARK_SECONDARY,31,0.12076821128726128,0.3078533134873869,0.21463933894636159,-0.30763638677142346,0.5244487164583025,0.6129032258064516,0.07082195186358334,0.21619316306193576,0.5736688358200175,0.8880415705493527
GSE54514,T1,T24,HALLMARK_TGF_BETA_SIGNALING,HALLMARK_SECONDARY,31,-0.24909722377972598,-0.5641433847324746,0.26744466233316744,-0.7646883741100885,0.26761759260981544,0.45161290322580644,-0.4994751329675853,0.3025310642342403,0.3516481114091635,0.6986928922869561
GSE54514,T1,T24,HALLMARK_TNFA_SIGNALING_VIA_NFKB,PRESET_PRIMARY,31,0.251489914576183,0.1984273285033001,0.23638818339542175,-0.22821108399119494,0.684483642327427,0.5806451612903226,0.16097996262498787,0.23548171699718662,0.2873806608122509,0.32843504092828674
GSE54514,T1,T24,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,HALLMARK_SECONDARY,31,0.42667029677129814,0.47976373402492495,0.3771785770831003,-0.28807077940965137,1.1582736536340956,0.5161290322580645,0.2927301438926008,0.38295775190399306,0.2579643504027588,0.6413968924355944
GSE54514,T1,T24,HALLMARK_UV_RESPONSE_DN,HALLMARK_SECONDARY,31,-0.7090272939587043,-0.40035186876869927,0.2409929974270552,-1.1873261115981275,-0.26156616187202425,0.3548387096774194,-1.0063355832660776,0.263195954832768,0.003259867903410922,0.1080550812857693
GSE54514,T1,T24,HALLMARK_UV_RESPONSE_UP,HALLMARK_SECONDARY,31,0.10008079238954126,-0.04672593152807864,0.21655769616274226,-0.29390594803442593,0.5368434366908824,0.4838709677419355,0.1984443620188312,0.25041851945223964,0.6439782161696463,0.8880415705493527
GSE54514,T1,T24,HALLMARK_WNT_BETA_CATENIN_SIGNALING,HALLMARK_SECONDARY,31,0.48128373791768925,0.43085009278778214,0.23392132852565006,0.037435340581781835,0.9187941949692023,0.5806451612903226,0.45573400350269294,0.24968158279860644,0.039642014663806555,0.2854225055794072
GSE54514,T1,T24,HALLMARK_XENOBIOTIC_METABOLISM,HALLMARK_SECONDARY,31,0.4388995671936427,0.47437668787245185,0.22732291457197557,0.01806554386973177,0.8804750384646666,0.6774193548387096,0.32044089988973073,0.25241717989780416,0.05351623518411213,0.32109741110467277
GSE54514,T1,T24,Neutrophil degranulation,REACTOME_SUPPLEMENT,31,-0.12362829216827674,-0.19730198824713338,0.1610167232149406,-0.4110319936235042,0.20068908458185428,0.3548387096774194,-0.129416979671243,0.15472245925575184,0.4426072984295675,0.4426072984295675
GSE54514,T1,T24,TCR signaling,REACTOME_SUPPLEMENT,31,0.6446023492143912,0.6788133831108171,0.24628529090142015,0.17163211107324025,1.113596070046088,0.6451612903225806,0.660011787440889,0.249796250220339,0.008862855952509003,0.017725711905018007
GSE54514,T2,T48,HALLMARK_ADIPOGENESIS,HALLMARK_SECONDARY,28,0.9878338016453883,0.9853180770386283,0.2606680887642177,0.45804774680277316,1.4796864161899712,0.7857142857142857,1.1664479144080302,0.28027178857511154,0.00015087605071439396,0.0010863075651436364
GSE54514,T2,T48,HALLMARK_ALLOGRAFT_REJECTION,PRESET_PRIMARY,28,0.49584357508435783,0.31626846068085024,0.24565234771773387,0.02658393481108226,0.9691928301377833,0.6071428571428571,0.4844904446096043,0.25464265781587825,0.04354162360748509,0.17416649442994037
GSE54514,T2,T48,HALLMARK_ANDROGEN_RESPONSE,HALLMARK_SECONDARY,28,0.46190997140186046,0.5894844905238998,0.25694472654397765,-0.004134455491269451,0.9529131829021736,0.6428571428571429,0.24416283889068818,0.2534072487813202,0.07222429208444324,0.15294555970823276
GSE54514,T2,T48,HALLMARK_APICAL_JUNCTION,HALLMARK_SECONDARY,28,-0.4407366052860784,-0.6221727243896022,0.29872644017392547,-1.0101118634745474,0.11864618590825372,0.35714285714285715,-0.2383915282633273,0.3044346527085859,0.14010897911989678,0.2292692385598311
GSE54514,T2,T48,HALLMARK_APICAL_SURFACE,HALLMARK_SECONDARY,28,0.24563343597157328,0.4628503284393799,0.20343314277699942,-0.1646487901324686,0.6323700361770676,0.6071428571428571,0.3130034660532194,0.23796390218742922,0.22726250786017665,0.3030166771469022
GSE54514,T2,T48,HALLMARK_APOPTOSIS,PRESET_PRIMARY,28,0.38373580631015536,0.24065705800741385,0.28363022853998304,-0.1577572458689416,0.9566135252550639,0.5357142857142857,0.3241634452265975,0.2787972409781747,0.17607353213334187,0.35214706426668374
GSE54514,T2,T48,HALLMARK_BILE_ACID_METABOLISM,HALLMARK_SECONDARY,28,0.30612840396767893,0.1587690857192053,0.19073422518122482,-0.05575596294217427,0.6788780346149013,0.6071428571428571,-0.046659269663711575,0.23059269471194604,0.108493836341847,0.19528890541532462
GSE54514,T2,T48,HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_SECONDARY,28,0.17913478213029452,0.3602150086559265,0.24046663255618367,-0.2822532206213156,0.6207293792739405,0.5357142857142857,0.04179121469586996,0.22794814575458885,0.4563040482034799,0.5299014753330734
GSE54514,T2,T48,HALLMARK_COMPLEMENT,PRESET_PRIMARY,28,0.2111125183108777,-0.06634387364819894,0.2484897111668323,-0.26126837848110235,0.6784505042453685,0.5,0.14701177239854904,0.21880168544427153,0.3955572262921381,0.6328915620674209
GSE54514,T2,T48,HALLMARK_DNA_REPAIR,HALLMARK_SECONDARY,28,1.2599812551696625,1.2147733585558715,0.3272073359324117,0.6035556378643963,1.8696119900349792,0.7857142857142857,1.3959398098692495,0.3357494063519875,0.00011777487170565287,0.0010599738453508757
GSE54514,T2,T48,HALLMARK_E2F_TARGETS,HALLMARK_SECONDARY,28,0.4824476331279421,0.8166327406335516,0.2779458581907196,-0.038736013798399145,0.9823386874053918,0.75,0.4741890713097449,0.2695753384399616,0.08260606929124353,0.16521213858248707
GSE54514,T2,T48,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_SECONDARY,28,-0.3740106641390898,-0.5513319478450582,0.27680498201993886,-0.9145686991875813,0.1541191182737915,0.35714285714285715,-0.2941508487387336,0.28672062128825565,0.17664089360327673,0.2543628867887185
GSE54514,T2,T48,HALLMARK_ESTROGEN_RESPONSE_LATE,HALLMARK_SECONDARY,28,0.45077899470335625,0.4581676083166558,0.2708721568241693,-0.0555320258172664,0.9698941758789931,0.6071428571428571,0.35020594696435187,0.2711183921451819,0.09607722420555981,0.18204105638948176
GSE54514,T2,T48,HALLMARK_FATTY_ACID_METABOLISM,HALLMARK_SECONDARY,28,1.1307092276280368,1.4022221281522078,0.27339381689253656,0.566192941995374,1.6458105228690918,0.8214285714285714,1.0908780486106155,0.26448938761037044,3.536802773711382e-05,0.0006366244992680487
GSE54514,T2,T48,HALLMARK_G2M_CHECKPOINT,HALLMARK_SECONDARY,28,0.3446324486045622,0.3820126282596234,0.2613744633053475,-0.168432115853412,0.8634968122314273,0.6428571428571429,0.2658981249732684,0.25928124425985405,0.18732324634254838,0.25937064878199007
GSE54514,T2,T48,HALLMARK_GLYCOLYSIS,HALLMARK_SECONDARY,28,0.37378055307372765,0.20616755115775473,0.2604514122029903,-0.11735845328787492,0.8744644762085357,0.5714285714285714,0.23459184356633686,0.22748784472319047,0.15125123989141,0.2343311516083232
GSE54514,T2,T48,HALLMARK_HEDGEHOG_SIGNALING,HALLMARK_SECONDARY,28,-0.5970383228017484,-0.33640551831695986,0.2866264469370752,-1.1551796537807266,-0.06525135457334498,0.32142857142857145,-0.3350177218390592,0.2851044900802551,0.0372526756882689,0.09579259462697717
GSE54514,T2,T48,HALLMARK_HEME_METABOLISM,HALLMARK_SECONDARY,28,0.6380054472868878,0.7036172046647781,0.23669487342152812,0.18980786316315026,1.0954294216593357,0.7857142857142857,0.6042166491442912,0.23080820607311556,0.007028805494406491,0.03162962472482921
GSE54514,T2,T48,HALLMARK_HYPOXIA,HALLMARK_SECONDARY,28,-0.005060540323142957,0.0019007196364728696,0.2710059127519512,-0.5622295497522357,0.48920063288565396,0.5,0.1626947904539314,0.2990427233935256,0.9851018292786345,0.9851018292786345
GSE54514,T2,T48,HALLMARK_IL2_STAT5_SIGNALING,HALLMARK_SECONDARY,28,0.4859857273133344,0.3328382555565007,0.2514994233484705,-0.019069111964546786,0.9652985766197646,0.5714285714285714,0.43334056002910465,0.2454374244914875,0.0533159204537034,0.12795820908888814
GSE54514,T2,T48,HALLMARK_IL6_JAK_STAT3_SIGNALING,HALLMARK_SECONDARY,28,-0.3717112409111433,-0.20640638292297536,0.19928979749840114,-0.7707949764712209,0.009299140522750066,0.42857142857142855,-0.48215858576059595,0.1889923186762956,0.062156250790834776,0.13985156427937825
GSE54514,T2,T48,HALLMARK_INFLAMMATORY_RESPONSE,PRESET_PRIMARY,28,-0.07335243154317014,0.009015208577627234,0.18774532815773254,-0.43056541717365165,0.28392056676249805,0.5,-0.1751213916091085,0.17414574400037147,0.6960176922624397,0.7046714837170637
GSE54514,T2,T48,HALLMARK_INTERFERON_ALPHA_RESPONSE,PRESET_PRIMARY,28,0.08084815990779957,-0.13108302240064026,0.21330726842112555,-0.32793991483226254,0.5040858701140626,0.42857142857142855,0.021865128397626214,0.21514287269252877,0.7046714837170637,0.7046714837170637
GSE54514,T2,T48,HALLMARK_INTERFERON_GAMMA_RESPONSE,PRESET_PRIMARY,28,0.14561620751696158,-0.09078195904722866,0.2156131887335983,-0.26392033453388414,0.6006821269298969,0.4642857142857143,0.05519934033075303,0.21427504387912893,0.4994480021737604,0.6659306695650139
GSE54514,T2,T48,HALLMARK_KRAS_SIGNALING_UP,HALLMARK_SECONDARY,28,0.19566554092312197,0.33515752323257675,0.2530927839141297,-0.2845956943312262,0.664283684278313,0.5714285714285714,0.22391444881861405,0.24543623744804005,0.43946434756281005,0.5273572170753721
GSE54514,T2,T48,HALLMARK_MITOTIC_SPINDLE,HALLMARK_SECONDARY,28,0.03236112826480004,0.29015193571634645,0.274031860387792,-0.4919660676638709,0.5494221512549489,0.5357142857142857,-0.0925734178316984,0.25403485099939455,0.9059943058845351,0.931879857481236
GSE54514,T2,T48,HALLMARK_MTORC1_SIGNALING,HALLMARK_SECONDARY,28,0.539920602393671,0.6181392171625655,0.24347224064737502,0.0702761791827699,0.999920666050346,0.6428571428571429,0.51451175221571,0.23916487489069163,0.026583081698635175,0.07361468778083588
GSE54514,T2,T48,HALLMARK_MYC_TARGETS_V1,HALLMARK_SECONDARY,28,0.9659446521669218,0.9903493972235744,0.2651893818031194,0.470371000115126,1.4611313934410641,0.8214285714285714,1.0055685749918226,0.24923397883280224,0.00027003333042597573,0.0016201999825558545
GSE54514,T2,T48,HALLMARK_MYC_TARGETS_V2,HALLMARK_SECONDARY,28,0.8533743382560999,0.8708729993798301,0.3144423801174503,0.23864084518719694,1.4669661371834604,0.7142857142857143,0.8710042167465614,0.3020314845884789,0.006649038689753205,0.03162962472482921
GSE54514,T2,T48,HALLMARK_MYOGENESIS,HALLMARK_SECONDARY,28,-0.10149494918695479,0.009987247362943735,0.2850485290475586,-0.6231319735935562,0.42541380455479777,0.5,-0.024301926637113367,0.2877727792604608,0.7217941347637922,0.7874117833786823
GSE54514,T2,T48,HALLMARK_NOTCH_SIGNALING,HALLMARK_SECONDARY,28,-0.5681499507086393,-0.7268714097106138,0.22848259806998536,-1.0048205960587324,-0.1330600363034417,0.25,-0.8960118083628347,0.23739914587682415,0.012896219135668411,0.03868865740700523
GSE54514,T2,T48,HALLMARK_OXIDATIVE_PHOSPHORYLATION,PRESET_PRIMARY,28,0.9811515091022848,1.0016191646520851,0.27706014078712016,0.4187435756991244,1.5005431752726537,0.8571428571428571,0.9381686743100295,0.27908972084501377,0.00039816912435613046,0.0031853529948490437
GSE54514,T2,T48,HALLMARK_P53_PATHWAY,HALLMARK_SECONDARY,28,0.49015738679085513,0.6227608576342749,0.1955743675050655,0.1106339377040874,0.8478616763606421,0.6785714285714286,0.3162137264527733,0.17955325857709395,0.012202085011957915,0.03868865740700523
GSE54514,T2,T48,HALLMARK_PEROXISOME,HALLMARK_SECONDARY,28,0.6240290913018364,0.7409686781863973,0.2435414516790414,0.11098952525644629,1.0744180547873166,0.8214285714285714,0.58385757219439,0.2333971828916367,0.010397797807042437,0.03813652908519604
GSE54514,T2,T48,HALLMARK_PI3K_AKT_MTOR_SIGNALING,HALLMARK_SECONDARY,28,-0.05273925590126377,-0.20416314405513983,0.3109189188253136,-0.6235631454623694,0.5434950060590217,0.5,-0.14565875224747132,0.235004890645576,0.8653059853761519,0.916206337457102
GSE54514,T2,T48,HALLMARK_PROTEIN_SECRETION,HALLMARK_SECONDARY,28,0.23636636903174282,0.19893239267945145,0.24907526117388956,-0.21290947889288986,0.7327598736018544,0.6428571428571429,0.14556442765570374,0.2613477515844013,0.34263297386084723,0.4253374847927759
GSE54514,T2,T48,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,HALLMARK_SECONDARY,28,0.8425437055858115,0.7887848607917622,0.2159854619966824,0.43704430768353536,1.2728013530201843,0.7857142857142857,0.8025429933468812,0.2338535076816021,9.582470622437565e-05,0.0010599738453508757
GSE54514,T2,T48,HALLMARK_TGF_BETA_SIGNALING,HALLMARK_SECONDARY,28,0.21637713218063406,0.19932884308157622,0.2033629973162623,-0.18319259033664695,0.6092295623626012,0.5714285714285714,0.19234437094773746,0.21048041368445577,0.2873311431440162,0.36942575547087797
GSE54514,T2,T48,HALLMARK_TNFA_SIGNALING_VIA_NFKB,PRESET_PRIMARY,28,0.2834205007897923,0.24453150255900555,0.17715161853283684,-0.06068311385724145,0.612811202711597,0.5357142857142857,0.17478423702476784,0.1618332724700076,0.10962624738011878,0.29233665968031675
GSE54514,T2,T48,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,HALLMARK_SECONDARY,28,0.48622335293461216,0.6259017262973188,0.3238883794941326,-0.1596981059567394,1.0751740758842996,0.7142857142857143,0.29551142894986354,0.30445278166274253,0.13330214941142457,0.228517970419585
GSE54514,T2,T48,HALLMARK_UV_RESPONSE_DN,HALLMARK_SECONDARY,28,-0.35920490796111043,-0.23672290695906717,0.25333634717861986,-0.8689766137720926,0.09235118148493245,0.4642857142857143,-0.3920060808690408,0.2825744901175525,0.15622076773888216,0.2343311516083232
GSE54514,T2,T48,HALLMARK_UV_RESPONSE_UP,HALLMARK_SECONDARY,28,0.571690015632126,0.5002836578645855,0.22368075114645378,0.16430483916540317,0.9910779567799548,0.6785714285714286,0.5798390665931132,0.24279876175114978,0.010593480301443345,0.03813652908519604
GSE54514,T2,T48,HALLMARK_WNT_BETA_CATENIN_SIGNALING,HALLMARK_SECONDARY,28,0.178885598518656,0.12167809968310038,0.2801513229799166,-0.3703906018833063,0.7240128810911735,0.5714285714285714,0.24167242683030513,0.26895609337804416,0.5231273979098571,0.5885183226485892
GSE54514,T2,T48,HALLMARK_XENOBIOTIC_METABOLISM,HALLMARK_SECONDARY,28,1.0758969315342528,1.1876311345878152,0.17188627829659198,0.7438852080576875,1.3979351226238967,0.8214285714285714,0.9242132303850955,0.1936164157353076,3.865773584136603e-10,1.3916784902891771e-08
GSE54514,T2,T48,Neutrophil degranulation,REACTOME_SUPPLEMENT,28,0.2006315037802357,0.2536084467724866,0.2225318363637205,-0.21534544139514877,0.6557083293614479,0.6071428571428571,0.13797626070370325,0.21510020911664923,0.3672770323701485,0.3672770323701485
GSE54514,T2,T48,TCR signaling,REACTOME_SUPPLEMENT,28,0.6573714355169796,0.644809071885919,0.27208617153806886,0.14668352629315942,1.1733477134312027,0.6785714285714286,0.6918789646270349,0.26391004688970887,0.01569028030600526,0.03138056061201052
GSE57065,T1,T24,HALLMARK_ADIPOGENESIS,HALLMARK_SECONDARY,28,0.08198654672930321,0.22247713986666393,0.15753071086098697,-0.21770227762594757,0.37699194732975966,0.6071428571428571,0.06188292124924582,0.14191232178565155,0.6027513474813824,0.7488728862647478
GSE57065,T1,T24,HALLMARK_ALLOGRAFT_REJECTION,PRESET_PRIMARY,28,-0.06983504474718544,-0.11070004641722203,0.17745448476491837,-0.40430581204680155,0.2877775176802507,0.4642857142857143,-0.021945722902760312,0.16615572616780547,0.693922322680522,0.693922322680522
GSE57065,T1,T24,HALLMARK_ANDROGEN_RESPONSE,HALLMARK_SECONDARY,28,0.24203020458014715,0.10858227788994529,0.2019008328524757,-0.11625577748563032,0.6482223766479805,0.5714285714285714,0.351935484691713,0.18872571259060208,0.23062212362718537,0.3636733487967154
GSE57065,T1,T24,HALLMARK_ANGIOGENESIS,HALLMARK_SECONDARY,28,-0.4224467420846982,-0.31906658905012975,0.17006288637969827,-0.7581467801256109,-0.10205652084161816,0.25,-0.21188991637635388,0.177542182479349,0.012989321537662003,0.05917357589379357
GSE57065,T1,T24,HALLMARK_APICAL_JUNCTION,HALLMARK_SECONDARY,28,-0.4046725163948766,-0.32520346960497226,0.18058796258691623,-0.7647802525747607,-0.07184568325794007,0.32142857142857145,-0.4057158661947148,0.191048904225818,0.025035082334492316,0.06842922504761234
GSE57065,T1,T24,HALLMARK_APICAL_SURFACE,HALLMARK_SECONDARY,28,-0.020792370282946972,0.0336177446114608,0.17705345514882798,-0.3704992409951661,0.32613675516922436,0.5357142857142857,0.043706632175429014,0.17279706669384806,0.9065149123541606,0.9065149123541606
GSE57065,T1,T24,HALLMARK_APOPTOSIS,PRESET_PRIMARY,28,-0.773844287218216,-0.6556236607198362,0.22073548015520644,-1.2298395369664916,-0.3532488869191528,0.2857142857142857,-0.7143595349665356,0.20966202974568585,0.0004553158719470383,0.000819568569504669
GSE57065,T1,T24,HALLMARK_BILE_ACID_METABOLISM,HALLMARK_SECONDARY,28,0.4610198464890914,0.506309359102391,0.2140022348626876,0.06379024701182079,0.8598286263065853,0.6428571428571429,0.3891826437119664,0.2345625750198606,0.03121854557504248,0.07529178638686715
GSE57065,T1,T24,HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_SECONDARY,28,-0.36019224969061586,-0.18358896812311915,0.16361315466041232,-0.7024364103752739,-0.06058376878252881,0.42857142857142855,-0.2672763246728762,0.1575849014740469,0.027701558799268406,0.07098524442312529
GSE57065,T1,T24,HALLMARK_COAGULATION,PRESET_PRIMARY,28,-0.6168556962354871,-0.4976262286973073,0.16493639660809492,-0.9406476375363275,-0.29956183857723456,0.2857142857142857,-0.5596065368249146,0.18263720175892317,0.0001840487848372228,0.0004141097658837513
GSE57065,T1,T24,HALLMARK_COMPLEMENT,PRESET_PRIMARY,28,-0.7199600967605804,-0.5736841236982877,0.15335489387424167,-1.011859491334141,-0.42716482711803205,0.14285714285714285,-0.6230087726289408,0.1589413468259822,2.6695674369723937e-06,1.2013053466375772e-05
GSE57065,T1,T24,HALLMARK_DNA_REPAIR,HALLMARK_SECONDARY,28,0.07277338869454313,0.12875364355538818,0.23952987548598625,-0.3686438043431053,0.5304696802122366,0.5357142857142857,0.07534942186890371,0.23342289975037867,0.7612668675069936,0.8435659883185604
GSE57065,T1,T24,HALLMARK_E2F_TARGETS,HALLMARK_SECONDARY,28,-0.04861214202992787,-0.0767703597620051,0.20353946902414982,-0.437681191082917,0.3509609146716316,0.39285714285714285,-0.03980900867591714,0.20414090647256286,0.811234318226052,0.8705875286094616
