time_window,pathway,tier,omitted_dataset,remaining_cohorts,pooled_delta_z,ci_low,ci_high
T2,HALLMARK_PROTEIN_SECRETION,HALLMARK_SECONDARY,GSE95233,4,-0.03713976026842081,-0.27110330248820613,0.19682378195136452
T2,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,HALLMARK_SECONDARY,GSE110487,4,-0.2583289412998671,-1.6356426007817226,1.1189847181819885
T2,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,HALLMARK_SECONDARY,GSE54514,4,-0.6169316160944996,-1.3511565525745517,0.1172933203855524
T2,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,HALLMARK_SECONDARY,GSE57065,4,-0.28791941663076037,-1.6884996758464075,1.1126608425848867
T2,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,HALLMARK_SECONDARY,GSE8121,4,-0.4029828504966677,-1.8083371895400575,1.002371488546722
T2,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,HALLMARK_SECONDARY,GSE95233,4,-0.12701308422111385,-1.2199702894610682,0.9659441210188404
T2,HALLMARK_SPERMATOGENESIS,HALLMARK_SECONDARY,GSE110487,3,-0.18396148201881996,-0.3578396105496999,-0.010083353487939983
T2,HALLMARK_SPERMATOGENESIS,HALLMARK_SECONDARY,GSE57065,3,-0.1226083867484308,-0.41492352523257103,0.1697067517357094
T2,HALLMARK_SPERMATOGENESIS,HALLMARK_SECONDARY,GSE8121,3,-0.09445526417641795,-0.29211502906701664,0.10320450071418075
T2,HALLMARK_SPERMATOGENESIS,HALLMARK_SECONDARY,GSE95233,3,-0.10213573180983265,-0.3800369498318746,0.17576548621220928
T2,HALLMARK_TGF_BETA_SIGNALING,HALLMARK_SECONDARY,GSE110487,4,0.03702561117288322,-0.2379011289753158,0.31195235132108223
T2,HALLMARK_TGF_BETA_SIGNALING,HALLMARK_SECONDARY,GSE54514,4,0.0012120372141691716,-0.21143826521569456,0.21386233964403292
T2,HALLMARK_TGF_BETA_SIGNALING,HALLMARK_SECONDARY,GSE57065,4,0.055634684384954225,-0.20274916550126743,0.3140185342711759
T2,HALLMARK_TGF_BETA_SIGNALING,HALLMARK_SECONDARY,GSE8121,4,0.010341030610895934,-0.2691699454233867,0.2898520066451785
T2,HALLMARK_TGF_BETA_SIGNALING,HALLMARK_SECONDARY,GSE95233,4,0.07880386952426936,-0.07770351121868106,0.23531125026721977
T2,HALLMARK_TNFA_SIGNALING_VIA_NFKB,PRESET_PRIMARY,GSE110487,4,-0.10236968378886481,-0.5911964251220535,0.38645705754432386
T2,HALLMARK_TNFA_SIGNALING_VIA_NFKB,PRESET_PRIMARY,GSE54514,4,-0.35745320204313513,-0.8012152656212999,0.08630886153502959
T2,HALLMARK_TNFA_SIGNALING_VIA_NFKB,PRESET_PRIMARY,GSE57065,4,-0.18123261727810763,-0.8571323324218474,0.49466709786563207
T2,HALLMARK_TNFA_SIGNALING_VIA_NFKB,PRESET_PRIMARY,GSE8121,4,-0.2683652054892657,-0.9604037555179735,0.42367334453944216
T2,HALLMARK_TNFA_SIGNALING_VIA_NFKB,PRESET_PRIMARY,GSE95233,4,-0.2242070423302494,-0.9252686707935136,0.47685458613301474
T2,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,HALLMARK_SECONDARY,GSE110487,4,0.010367425434876926,-0.3798382717258515,0.4005731225956054
T2,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,HALLMARK_SECONDARY,GSE54514,4,-0.034945217208299316,-0.2552030067335792,0.18531257231698056
T2,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,HALLMARK_SECONDARY,GSE57065,4,0.012578972439179296,-0.3695810750953597,0.39473901997371824
T2,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,HALLMARK_SECONDARY,GSE8121,4,0.13069252002155768,-0.1656428073865489,0.42702784742966426
T2,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,HALLMARK_SECONDARY,GSE95233,4,0.04569884979013149,-0.3675948146257705,0.4589925142060335
T2,HALLMARK_UV_RESPONSE_DN,HALLMARK_SECONDARY,GSE110487,4,-0.10271475973051007,-0.7069240788010064,0.5014945593399863
T2,HALLMARK_UV_RESPONSE_DN,HALLMARK_SECONDARY,GSE54514,4,-0.10756592046482581,-0.6827979289267094,0.4676660879970578
T2,HALLMARK_UV_RESPONSE_DN,HALLMARK_SECONDARY,GSE57065,4,-0.28833095430076905,-0.4438881595866132,-0.13277374901492492
T2,HALLMARK_UV_RESPONSE_DN,HALLMARK_SECONDARY,GSE8121,4,-0.14857661846426684,-0.7703310851760139,0.4731778482474802
T2,HALLMARK_UV_RESPONSE_DN,HALLMARK_SECONDARY,GSE95233,4,-0.0909767664034247,-0.6636648466777889,0.4817113138709396
T2,HALLMARK_UV_RESPONSE_UP,HALLMARK_SECONDARY,GSE110487,4,-0.0356387946156408,-0.8426214964278042,0.7713439071965226
T2,HALLMARK_UV_RESPONSE_UP,HALLMARK_SECONDARY,GSE54514,4,-0.14475405305386105,-0.6657463943429887,0.3762382882352666
T2,HALLMARK_UV_RESPONSE_UP,HALLMARK_SECONDARY,GSE57065,4,0.019852389623047157,-0.7655498565116136,0.8052546357577078
T2,HALLMARK_UV_RESPONSE_UP,HALLMARK_SECONDARY,GSE8121,4,-0.04732828184457876,-0.8505369895903936,0.7558804259012362
T2,HALLMARK_UV_RESPONSE_UP,HALLMARK_SECONDARY,GSE95233,4,0.12409796388848046,-0.3551561304404004,0.6033520582173614
T2,HALLMARK_WNT_BETA_CATENIN_SIGNALING,HALLMARK_SECONDARY,GSE110487,4,0.3176010762908726,0.032604187590281164,0.602597964991464
T2,HALLMARK_WNT_BETA_CATENIN_SIGNALING,HALLMARK_SECONDARY,GSE54514,4,0.33749584761543194,0.08092275734903387,0.59406893788183
T2,HALLMARK_WNT_BETA_CATENIN_SIGNALING,HALLMARK_SECONDARY,GSE57065,4,0.3637897473094303,0.10228941475152042,0.6252900798673402
T2,HALLMARK_WNT_BETA_CATENIN_SIGNALING,HALLMARK_SECONDARY,GSE8121,4,0.3197391838384386,0.008660266760734947,0.6308181009161422
T2,HALLMARK_WNT_BETA_CATENIN_SIGNALING,HALLMARK_SECONDARY,GSE95233,4,0.27009191572178076,0.15065235429687185,0.3895314771466897
T2,HALLMARK_XENOBIOTIC_METABOLISM,HALLMARK_SECONDARY,GSE110487,4,0.20485750837819403,-0.773890888607263,1.183605905363651
T2,HALLMARK_XENOBIOTIC_METABOLISM,HALLMARK_SECONDARY,GSE54514,4,-0.11628330645489292,-0.3517466017132371,0.11917998880345125
T2,HALLMARK_XENOBIOTIC_METABOLISM,HALLMARK_SECONDARY,GSE57065,4,0.1521659007463345,-0.8604893433563685,1.1648211448490375
T2,HALLMARK_XENOBIOTIC_METABOLISM,HALLMARK_SECONDARY,GSE8121,4,0.15424412072954827,-0.8613396963846386,1.169827937843735
T2,HALLMARK_XENOBIOTIC_METABOLISM,HALLMARK_SECONDARY,GSE95233,4,0.23689551203233902,-0.6694475894606867,1.1432386135253647
T2,Neutrophil degranulation,REACTOME_SUPPLEMENT,GSE110487,4,-0.07471718184175095,-0.48972449005892515,0.3402901263754232
T2,Neutrophil degranulation,REACTOME_SUPPLEMENT,GSE54514,4,-0.15053123360117113,-0.4689601224596057,0.16789765525726344
T2,Neutrophil degranulation,REACTOME_SUPPLEMENT,GSE57065,4,-0.07795250786182426,-0.49701810779136224,0.3411130920677137
T2,Neutrophil degranulation,REACTOME_SUPPLEMENT,GSE8121,4,-0.14279175583583031,-0.5645359104234411,0.2789523987517804
T2,Neutrophil degranulation,REACTOME_SUPPLEMENT,GSE95233,4,-0.011172848547185405,-0.2774509610120962,0.25510526391772537
T2,TCR signaling,REACTOME_SUPPLEMENT,GSE110487,4,0.17237139125705692,-0.3626288083680388,0.7073715908821526
T2,TCR signaling,REACTOME_SUPPLEMENT,GSE54514,4,0.2099068773027775,-0.34896858661115693,0.7687823412167119
T2,TCR signaling,REACTOME_SUPPLEMENT,GSE57065,4,0.3558304439074612,-0.2371551704202839,0.9488160582352063
T2,TCR signaling,REACTOME_SUPPLEMENT,GSE8121,4,0.39630852464480726,-0.10760575217744672,0.9002228014670612
T2,TCR signaling,REACTOME_SUPPLEMENT,GSE95233,4,0.27424900297843785,-0.3873359978578826,0.9358340038147583
