record_type,dataset,signature_id,time_window,scaling_method,paired_n,mean_change,bootstrap_se,ci95_lower,ci95_upper,cohort_n,tau2,I2_percent,prediction_lower,prediction_upper
COHORT,GSE54514,SIG022,T1,RAW_SCORE,31,0.16833784429107398,,,,,,,,
COHORT,GSE54514,SIG022,T2,BASELINE_SD,28,0.014099384684185295,0.18448294553425978,-0.3410469414501654,0.37421849036637594,,,,,
COHORT,GSE54514,SIG022,T2,BASELINE_MAD,28,0.011085854512831167,0.14242498788104946,-0.2823185128190612,0.2758477241992604,,,,,
COHORT,GSE54514,SIG022,T2,HEALTHY_CONTROL_SD,28,0.024765580056264166,0.32742193278229303,-0.6194263965842566,0.6827991270029237,,,,,
COHORT,GSE54514,SIG022,T2,BASELINE_PERCENTILE,28,-0.011479591836734701,0.05213837411953899,-0.11479591836734693,0.08931760204081617,,,,,
COHORT,GSE54514,SIG022,T2,RAW_SCORE,28,0.014311690959996832,,,,,,,,
COHORT,GSE54514,SIG022,T3,BASELINE_SD,18,0.1531292505241713,0.264086794706721,-0.32657156481367194,0.6937269237489785,,,,,
COHORT,GSE54514,SIG022,T3,BASELINE_MAD,18,0.12040018986601123,0.20255817907358323,-0.2688877087945203,0.5330613630503809,,,,,
COHORT,GSE54514,SIG022,T3,HEALTHY_CONTROL_SD,18,0.2689716464765868,0.4484408594151885,-0.5728016554437151,1.1443895953383219,,,,,
COHORT,GSE54514,SIG022,T3,BASELINE_PERCENTILE,18,0.0339506172839506,0.0846318751418409,-0.12654320987654322,0.19760802469135763,,,,,
COHORT,GSE54514,SIG022,T3,RAW_SCORE,18,0.15543504624680762,,,,,,,,
COHORT,GSE54514,SIG022,T4,BASELINE_SD,14,0.2705091237703241,0.22550146135966406,-0.18504039662218383,0.6945692039062779,,,,,
COHORT,GSE54514,SIG022,T4,BASELINE_MAD,14,0.21269189100676947,0.1831721451415107,-0.15018083780667923,0.5594654610557882,,,,,
COHORT,GSE54514,SIG022,T4,HEALTHY_CONTROL_SD,14,0.4751494842323275,0.4066325437256689,-0.3222699412201677,1.2441320108478522,,,,,
COHORT,GSE54514,SIG022,T4,BASELINE_PERCENTILE,14,0.03061224489795919,0.07021439700337781,-0.11734693877551018,0.15816326530612246,,,,,
COHORT,GSE54514,SIG022,T4,RAW_SCORE,14,0.27458240681969975,,,,,,,,
COHORT,GSE54514,SIG023,T1,BASELINE_SD,31,-0.4620175596485778,0.19339612781563648,-0.8299505221987108,-0.07782622269441584,,,,,
COHORT,GSE54514,SIG023,T1,BASELINE_MAD,31,-0.5024785800196719,0.21093977369586653,-0.9015977040536688,-0.0592949456464742,,,,,
COHORT,GSE54514,SIG023,T1,HEALTHY_CONTROL_SD,31,-0.6466247427058038,0.2619909107605112,-1.1399307104033212,-0.12477698357020058,,,,,
COHORT,GSE54514,SIG023,T1,BASELINE_PERCENTILE,31,-0.14672216441207075,0.053897846560216484,-0.24976586888657645,-0.04263787721123843,,,,,
COHORT,GSE54514,SIG023,T1,RAW_SCORE,31,-0.6926180396209679,,,,,,,,
COHORT,GSE54514,SIG023,T2,BASELINE_SD,28,-0.14780333166766055,0.20091004435353071,-0.542192491241351,0.24997490181347748,,,,,
COHORT,GSE54514,SIG023,T2,BASELINE_MAD,28,-0.16074715488093738,0.21669652596611305,-0.5622487442322497,0.2819338128482703,,,,,
COHORT,GSE54514,SIG023,T2,HEALTHY_CONTROL_SD,28,-0.20686073356899476,0.28074801221843015,-0.7424988316508082,0.363944938569055,,,,,
COHORT,GSE54514,SIG023,T2,BASELINE_PERCENTILE,28,-0.08801020408163265,0.06877082724315618,-0.21941964285714285,0.042091836734693876,,,,,
COHORT,GSE54514,SIG023,T2,RAW_SCORE,28,-0.22157437891964307,,,,,,,,
COHORT,GSE54514,SIG023,T3,BASELINE_SD,18,-0.6630697001033902,0.2972995287876052,-1.2135855101050563,-0.05911817993150672,,,,,
COHORT,GSE54514,SIG023,T3,BASELINE_MAD,18,-0.7211377888222366,0.33485187025818974,-1.3294819617957927,-0.03947865246485272,,,,,
COHORT,GSE54514,SIG023,T3,HEALTHY_CONTROL_SD,18,-0.9280107763685275,0.43458425046365523,-1.7632748133692333,-0.11669050984641288,,,,,
COHORT,GSE54514,SIG023,T3,BASELINE_PERCENTILE,18,-0.22530864197530864,0.08848576103537795,-0.3919753086419753,-0.04629629629629628,,,,,
COHORT,GSE54514,SIG023,T3,RAW_SCORE,18,-0.9940185740277779,,,,,,,,
COHORT,GSE54514,SIG023,T4,BASELINE_SD,14,-0.24896724061073325,0.27879744075122964,-0.7527523024910776,0.35471055754331277,,,,,
COHORT,GSE54514,SIG023,T4,BASELINE_MAD,14,-0.2707704564922856,0.30784685734206274,-0.8002050619424483,0.36982584080145803,,,,,
COHORT,GSE54514,SIG023,T4,HEALTHY_CONTROL_SD,14,-0.34844644871190855,0.3889840298257595,-1.0821886121762594,0.4382736855664249,,,,,
COHORT,GSE54514,SIG023,T4,BASELINE_PERCENTILE,14,-0.08673469387755099,0.08006985200261744,-0.24489795918367344,0.076530612244898,,,,,
COHORT,GSE54514,SIG023,T4,RAW_SCORE,14,-0.37323084051785704,,,,,,,,
COHORT,GSE54514,SIG033,T1,BASELINE_SD,31,-0.526196626869978,0.2353375747719631,-1.0002667927296325,-0.07892097138570045,,,,,
COHORT,GSE54514,SIG033,T1,BASELINE_MAD,31,-0.4475080477924004,0.20389701873903826,-0.848935442046531,-0.050361459541428,,,,,
COHORT,GSE54514,SIG033,T1,HEALTHY_CONTROL_SD,31,-0.6660672941336194,0.3046986005502145,-1.2908087873429372,-0.09632617082902917,,,,,
COHORT,GSE54514,SIG033,T1,BASELINE_PERCENTILE,31,-0.18626430801248697,0.07338486497659549,-0.32786160249739854,-0.03746097814776275,,,,,
COHORT,GSE54514,SIG033,T1,RAW_SCORE,31,-0.4224552301161999,,,,,,,,
COHORT,GSE54514,SIG033,T2,BASELINE_SD,28,-0.3836645874501777,0.21797787585474587,-0.8074676429305566,0.057644992287932253,,,,,
COHORT,GSE54514,SIG033,T2,BASELINE_MAD,28,-0.3262905571215881,0.18928761854687068,-0.6921018109629792,0.04391405071248779,,,,,
COHORT,GSE54514,SIG033,T2,HEALTHY_CONTROL_SD,28,-0.4856481789667117,0.2806472076980992,-1.0188757036405907,0.0668158582475567,,,,,
COHORT,GSE54514,SIG033,T2,BASELINE_PERCENTILE,28,-0.149234693877551,0.06370561618244941,-0.27040816326530615,-0.025478316326530775,,,,,
COHORT,GSE54514,SIG033,T2,RAW_SCORE,28,-0.30802385135538224,,,,,,,,
COHORT,GSE54514,SIG033,T3,BASELINE_SD,18,-0.48724855158128416,0.2781226101243774,-0.9893139271667221,0.07511610236113406,,,,,
COHORT,GSE54514,SIG033,T3,BASELINE_MAD,18,-0.4143843517295943,0.22387134987239624,-0.8498140121037514,0.03378188534597759,,,,,
COHORT,GSE54514,SIG033,T3,HEALTHY_CONTROL_SD,18,-0.6167662576112716,0.33357628557910807,-1.2690444038440147,0.02239970412896811,,,,,
COHORT,GSE54514,SIG033,T3,BASELINE_PERCENTILE,18,-0.16666666666666663,0.08299943532006875,-0.33024691358024694,-0.006172839506172849,,,,,
COHORT,GSE54514,SIG033,T3,RAW_SCORE,18,-0.39118589605273013,,,,,,,,
COHORT,GSE54514,SIG033,T4,BASELINE_SD,14,-0.1361172120624838,0.23848115226258146,-0.6028613523239681,0.3280196012906493,,,,,
COHORT,GSE54514,SIG033,T4,BASELINE_MAD,14,-0.11576195043925644,0.20557724201262143,-0.5188727548953522,0.2800371621861575,,,,,
COHORT,GSE54514,SIG033,T4,HEALTHY_CONTROL_SD,14,-0.17229913400009927,0.31276502560086406,-0.8005746454722951,0.4109577652597162,,,,,
COHORT,GSE54514,SIG033,T4,BASELINE_PERCENTILE,14,-0.09183673469387761,0.08060359727762302,-0.24502551020408164,0.06135204081632584,,,,,
COHORT,GSE54514,SIG033,T4,RAW_SCORE,14,-0.10928125572884209,,,,,,,,
COHORT,GSE54514,SIG034,T1,BASELINE_SD,31,-0.2207005629437101,0.21182256777826133,-0.6264175361929328,0.203672201077345,,,,,
COHORT,GSE54514,SIG034,T1,BASELINE_MAD,31,-0.2542628702858366,0.2506007465097709,-0.754557041764267,0.2092048947194716,,,,,
COHORT,GSE54514,SIG034,T1,HEALTHY_CONTROL_SD,31,-0.20715973846049843,0.20761796117657583,-0.6189633171816339,0.19641907836650074,,,,,
COHORT,GSE54514,SIG034,T1,BASELINE_PERCENTILE,31,-0.10613943808532776,0.06478482440052406,-0.23517169614984387,0.017689906347554643,,,,,
COHORT,GSE54514,SIG034,T1,RAW_SCORE,31,-0.014063679603777345,,,,,,,,
COHORT,GSE54514,SIG034,T2,BASELINE_SD,28,0.0469647608142556,0.24819376703010354,-0.47158704804625806,0.5088574000677257,,,,,
COHORT,GSE54514,SIG034,T2,BASELINE_MAD,28,0.05410677130880759,0.284972190409381,-0.4915057750603644,0.6340544590737505,,,,,
COHORT,GSE54514,SIG034,T2,HEALTHY_CONTROL_SD,28,0.04408329293488254,0.2337817245236586,-0.4216240272428695,0.4973074938409259,,,,,
COHORT,GSE54514,SIG034,T2,BASELINE_PERCENTILE,28,0.0063775510204081565,0.07478760445212168,-0.13775510204081634,0.145440051020408,,,,,
COHORT,GSE54514,SIG034,T2,RAW_SCORE,28,0.002992730693343037,,,,,,,,
COHORT,GSE54514,SIG034,T3,BASELINE_SD,18,0.029198060530463112,0.3095613783264635,-0.562820987610409,0.6245942868266555,,,,,
COHORT,GSE54514,SIG034,T3,BASELINE_MAD,18,0.03363825890715399,0.36120548119860324,-0.6829348864651162,0.7412488805844053,,,,,
COHORT,GSE54514,SIG034,T3,HEALTHY_CONTROL_SD,18,0.027406647732870812,0.2995179172875536,-0.5814686889864192,0.5959748761012056,,,,,
COHORT,GSE54514,SIG034,T3,BASELINE_PERCENTILE,18,-0.0030864197530864118,0.08864341374563484,-0.18217592592592596,0.17283950617283952,,,,,
COHORT,GSE54514,SIG034,T3,RAW_SCORE,18,0.0018605850518689545,,,,,,,,
COHORT,GSE54514,SIG034,T4,BASELINE_SD,14,0.44780314199171023,0.4248332511186168,-0.4194275694994933,1.2729863880629393,,,,,
COHORT,GSE54514,SIG034,T4,BASELINE_MAD,14,0.5159013220771366,0.4869457588934504,-0.4759252146556558,1.4602349148574625,,,,,
COHORT,GSE54514,SIG034,T4,HEALTHY_CONTROL_SD,14,0.42032870482732915,0.3933959131938167,-0.42429774278429166,1.1416021290015006,,,,,
COHORT,GSE54514,SIG034,T4,BASELINE_PERCENTILE,14,0.10714285714285711,0.12033749017042111,-0.1326530612244898,0.33686224489795846,,,,,
COHORT,GSE54514,SIG034,T4,RAW_SCORE,14,0.028535314230904236,,,,,,,,
COHORT,GSE57065,SIG001,T1,BASELINE_SD,28,-0.4384751306639419,0.14468392704378596,-0.7225502808516847,-0.14351212121591142,,,,,
COHORT,GSE57065,SIG001,T1,BASELINE_MAD,28,-0.3490429265552572,0.11491496732317892,-0.5819844702456304,-0.1350475460993976,,,,,
COHORT,GSE57065,SIG001,T1,HEALTHY_CONTROL_SD,28,-1.5724948500099938,0.522442762232708,-2.6192310177442817,-0.6334638338518607,,,,,
COHORT,GSE57065,SIG001,T1,BASELINE_PERCENTILE,28,-0.1364795918367347,0.041198775382912854,-0.2168686224489796,-0.05484693877551018,,,,,
COHORT,GSE57065,SIG001,T1,RAW_SCORE,28,-0.29490488827695416,,,,,,,,
COHORT,GSE57065,SIG001,T2,BASELINE_SD,26,-0.7282455402928125,0.17358353777084767,-1.0821651267297216,-0.3930169673980087,,,,,
COHORT,GSE57065,SIG001,T2,BASELINE_MAD,26,-0.5797112238719745,0.13813463095345585,-0.8562316339869805,-0.301194642466435,,,,,
COHORT,GSE57065,SIG001,T2,HEALTHY_CONTROL_SD,26,-2.611692845428156,0.6078759223252499,-3.820275025333575,-1.4066283732476685,,,,,
COHORT,GSE57065,SIG001,T2,BASELINE_PERCENTILE,26,-0.20857988165680472,0.04973245339146135,-0.3032544378698225,-0.11094674556213018,,,,,
COHORT,GSE57065,SIG001,T2,RAW_SCORE,26,-0.4897955543637018,,,,,,,,
COHORT,GSE57065,SIG002,T1,BASELINE_SD,28,-0.15125094554667343,0.1856728290863868,-0.49086212168830196,0.21332793805901548,,,,,
COHORT,GSE57065,SIG002,T1,BASELINE_MAD,28,-0.1384887227361503,0.16394285163588082,-0.4567887791774895,0.19545690956772482,,,,,
COHORT,GSE57065,SIG002,T1,HEALTHY_CONTROL_SD,28,-0.20620304228205732,0.24657777992538576,-0.6933687355469893,0.2843475998449647,,,,,
COHORT,GSE57065,SIG002,T1,BASELINE_PERCENTILE,28,-0.05739795918367348,0.053116049130133354,-0.16071428571428567,0.05360331632653045,,,,,
COHORT,GSE57065,SIG002,T1,RAW_SCORE,28,-0.1813559821428572,,,,,,,,
COHORT,GSE57065,SIG002,T2,BASELINE_SD,26,-0.78523960089802,0.2041135908261828,-1.182225978380271,-0.39661716594544155,,,,,
COHORT,GSE57065,SIG002,T2,BASELINE_MAD,26,-0.7189828068655202,0.19013683051532043,-1.0792834259539357,-0.3456695295945224,,,,,
COHORT,GSE57065,SIG002,T2,HEALTHY_CONTROL_SD,26,-1.070530792652499,0.2848587196300649,-1.6135605727884925,-0.5215650482105887,,,,,
COHORT,GSE57065,SIG002,T2,BASELINE_PERCENTILE,26,-0.23816568047337278,0.059001657787786564,-0.35502958579881655,-0.12130177514792899,,,,,
COHORT,GSE57065,SIG002,T2,RAW_SCORE,26,-0.941533942307693,,,,,,,,
COHORT,GSE57065,SIG003,T1,BASELINE_SD,28,-0.22116784507959344,0.20288312738722275,-0.6168528579185187,0.18731014097997234,,,,,
COHORT,GSE57065,SIG003,T1,BASELINE_MAD,28,-0.15782466027748823,0.14097802949212476,-0.4205491922624015,0.12793579157245377,,,,,
COHORT,GSE57065,SIG003,T1,HEALTHY_CONTROL_SD,28,-0.288916606705983,0.26027892863353047,-0.7675828486570612,0.23335983495484294,,,,,
COHORT,GSE57065,SIG003,T1,BASELINE_PERCENTILE,28,-0.09183673469387754,0.057040671863623084,-0.20153061224489796,0.020408163265306117,,,,,
COHORT,GSE57065,SIG003,T1,RAW_SCORE,28,-0.01792781706457468,,,,,,,,
COHORT,GSE57065,SIG003,T2,BASELINE_SD,26,-0.8274343714045839,0.2278610733078778,-1.2613190625975144,-0.34974033618043343,,,,,
COHORT,GSE57065,SIG003,T2,BASELINE_MAD,26,-0.5904544963208788,0.16647362609420527,-0.9000156620217764,-0.2666538188288181,,,,,
COHORT,GSE57065,SIG003,T2,HEALTHY_CONTROL_SD,26,-1.0808964149923246,0.29375954652213615,-1.6512396578491118,-0.5169275722718546,,,,,
COHORT,GSE57065,SIG003,T2,BASELINE_PERCENTILE,26,-0.2233727810650888,0.06078842082753047,-0.3387943786982249,-0.10650887573964497,,,,,
COHORT,GSE57065,SIG003,T2,RAW_SCORE,26,-0.06707164885629852,,,,,,,,
COHORT,GSE57065,SIG004,T1,BASELINE_SD,28,-0.03523478804246506,0.17468778220281939,-0.36711005021919607,0.30670528011059606,,,,,
COHORT,GSE57065,SIG004,T1,BASELINE_MAD,28,-0.033255202417613296,0.16864894518589577,-0.3511569162190663,0.2888576427767243,,,,,
COHORT,GSE57065,SIG004,T1,HEALTHY_CONTROL_SD,28,-0.04526889764166602,0.2269491749305135,-0.48352963920337755,0.38799873543519975,,,,,
COHORT,GSE57065,SIG004,T1,BASELINE_PERCENTILE,28,-0.015306122448979593,0.056966800705280894,-0.12244897959183675,0.09824617346938759,,,,,
COHORT,GSE57065,SIG004,T1,RAW_SCORE,28,-0.002165969260773855,,,,,,,,
COHORT,GSE57065,SIG004,T2,BASELINE_SD,26,0.47190946057129807,0.2105692174409783,0.05262078094799635,0.8800760343206896,,,,,
COHORT,GSE57065,SIG004,T2,BASELINE_MAD,26,0.44539631159896376,0.2021565361696846,0.027169843139671856,0.8126899300976053,,,,,
COHORT,GSE57065,SIG004,T2,HEALTHY_CONTROL_SD,26,0.6062991223613826,0.267874187244593,0.0779929311162684,1.1099745292119436,,,,,
COHORT,GSE57065,SIG004,T2,BASELINE_PERCENTILE,26,0.10650887573964497,0.06280966068796566,-0.017751479289940815,0.2263683431952661,,,,,
COHORT,GSE57065,SIG004,T2,RAW_SCORE,26,0.029009437611315123,,,,,,,,
COHORT,GSE57065,SIG022,T1,BASELINE_SD,28,-0.09811759660445132,0.10400270320491514,-0.2914861044011044,0.11191963610595487,,,,,
COHORT,GSE57065,SIG022,T1,BASELINE_MAD,28,-0.14387880371708145,0.15278173727257863,-0.4391741391826398,0.1577638606346818,,,,,
COHORT,GSE57065,SIG022,T1,HEALTHY_CONTROL_SD,28,-0.14637216789871607,0.15350497709942995,-0.420848016670758,0.16050392539683533,,,,,
COHORT,GSE57065,SIG022,T1,BASELINE_PERCENTILE,28,-0.03443877551020408,0.04365833036595513,-0.11224489795918367,0.058673469387755084,,,,,
COHORT,GSE57065,SIG022,T1,RAW_SCORE,28,-0.07196750510667371,,,,,,,,
COHORT,GSE57065,SIG022,T2,BASELINE_SD,26,0.06349277850390413,0.1351041177667412,-0.2083780756222251,0.3184522162222003,,,,,
COHORT,GSE57065,SIG022,T2,BASELINE_MAD,26,0.09310526686301762,0.19280746376354654,-0.2837425533837754,0.4800691805404287,,,,,
COHORT,GSE57065,SIG022,T2,HEALTHY_CONTROL_SD,26,0.09471874523175818,0.2044837211769267,-0.2953684382620975,0.47479887485152406,,,,,
COHORT,GSE57065,SIG022,T2,BASELINE_PERCENTILE,26,0.04437869822485206,0.0471562041947263,-0.04881656804733728,0.13313609467455623,,,,,
COHORT,GSE57065,SIG022,T2,RAW_SCORE,26,0.046570819295927615,,,,,,,,
COHORT,GSE57065,SIG023,T1,BASELINE_SD,28,0.31303191984355927,0.10924254686986187,0.11188830393361412,0.5231434511732592,,,,,
COHORT,GSE57065,SIG023,T1,BASELINE_MAD,28,0.4528149601895937,0.15928941296154858,0.1695128427444477,0.7925728028654847,,,,,
COHORT,GSE57065,SIG023,T1,HEALTHY_CONTROL_SD,28,0.5060003514069946,0.17322312600258755,0.18072689685852347,0.8625397268074502,,,,,
COHORT,GSE57065,SIG023,T1,BASELINE_PERCENTILE,28,0.09183673469387754,0.04342694023381364,0.012755102040816332,0.17984693877551022,,,,,
COHORT,GSE57065,SIG023,T1,RAW_SCORE,28,0.8293475,,,,,,,,
COHORT,GSE57065,SIG023,T2,BASELINE_SD,26,0.17945353513832119,0.14470318652469077,-0.09245545627367059,0.46988927025805016,,,,,
COHORT,GSE57065,SIG023,T2,BASELINE_MAD,26,0.2595877296160431,0.2066791894676128,-0.13946059698262472,0.6721858546418663,,,,,
COHORT,GSE57065,SIG023,T2,HEALTHY_CONTROL_SD,26,0.2900776121700238,0.23578152608032393,-0.15895862717933307,0.7752065330686703,,,,,
COHORT,GSE57065,SIG023,T2,BASELINE_PERCENTILE,26,0.019230769230769232,0.051716855129782045,-0.07988165680473372,0.12130177514792899,,,,,
COHORT,GSE57065,SIG023,T2,RAW_SCORE,26,0.4754446153846154,,,,,,,,
COHORT,GSE57065,SIG033,T1,BASELINE_SD,28,-0.07169924149676814,0.12847906368432457,-0.3310549459070296,0.17861734516739985,,,,,
COHORT,GSE57065,SIG033,T1,BASELINE_MAD,28,-0.06885891663299626,0.1207264445659202,-0.30867976870757224,0.16254963101973505,,,,,
COHORT,GSE57065,SIG033,T1,HEALTHY_CONTROL_SD,28,-0.13285899481743532,0.2296186986140545,-0.5988367861528271,0.3031222164506811,,,,,
COHORT,GSE57065,SIG033,T1,BASELINE_PERCENTILE,28,-0.02551020408163266,0.03920883025685034,-0.1020408163265306,0.05229591836734693,,,,,
COHORT,GSE57065,SIG033,T1,RAW_SCORE,28,-0.07615507448214284,,,,,,,,
COHORT,GSE57065,SIG033,T2,BASELINE_SD,26,-0.15778292287115273,0.14830049082821584,-0.44394256640788665,0.13524685430017225,,,,,
COHORT,GSE57065,SIG033,T2,BASELINE_MAD,26,-0.1515324417007245,0.14491939129220452,-0.44404973162037076,0.13771333839112285,,,,,
COHORT,GSE57065,SIG033,T2,HEALTHY_CONTROL_SD,26,-0.2923724169796578,0.27793234216420243,-0.8391184970787513,0.253434852198392,,,,,
COHORT,GSE57065,SIG033,T2,BASELINE_PERCENTILE,26,-0.05325443786982249,0.051095255955292344,-0.15236686390532544,0.04881656804733726,,,,,
COHORT,GSE57065,SIG033,T2,RAW_SCORE,26,-0.16758852663461518,,,,,,,,
COHORT,GSE57065,SIG034,T1,BASELINE_SD,28,0.12951737397399818,0.14055010154085837,-0.15060096054471625,0.4006612834446012,,,,,
COHORT,GSE57065,SIG034,T1,BASELINE_MAD,28,0.13312583188620472,0.1398094451135242,-0.13094429811846017,0.40488726635307687,,,,,
COHORT,GSE57065,SIG034,T1,HEALTHY_CONTROL_SD,28,0.19727751131844434,0.211034078556419,-0.20705004170293295,0.6486220591103163,,,,,
COHORT,GSE57065,SIG034,T1,BASELINE_PERCENTILE,28,0.006377551020408169,0.047148657663711235,-0.08549107142857143,0.09697066326530597,,,,,
COHORT,GSE57065,SIG034,T1,RAW_SCORE,28,0.010838683287197963,,,,,,,,
COHORT,GSE57065,SIG034,T2,BASELINE_SD,26,0.13489867160240515,0.2093271487522829,-0.27678305179095974,0.5364017620397586,,,,,
COHORT,GSE57065,SIG034,T2,BASELINE_MAD,26,0.1386570567823546,0.22109025649111708,-0.32144554530003255,0.5702208856780759,,,,,
COHORT,GSE57065,SIG034,T2,HEALTHY_CONTROL_SD,26,0.20547416456443351,0.32051500017684137,-0.42577719639016326,0.8325686926226229,,,,,
COHORT,GSE57065,SIG034,T2,BASELINE_PERCENTILE,26,0.04142011834319526,0.06064225217566733,-0.07840236686390532,0.15680473372781065,,,,,
COHORT,GSE57065,SIG034,T2,RAW_SCORE,26,0.011289018086914963,,,,,,,,
COHORT,GSE8121,SIG001,T2,BASELINE_SD,30,-0.2852149214548444,0.12889290518690621,-0.536693888411828,-0.031172077391517537,,,,,
COHORT,GSE8121,SIG001,T2,BASELINE_MAD,30,-0.3337649445652514,0.15182733458584882,-0.6349531775747856,-0.03587192514279493,,,,,
COHORT,GSE8121,SIG001,T2,HEALTHY_CONTROL_SD,30,-1.887383473682334,0.8390762233369371,-3.510855653964367,-0.2599055018927627,,,,,
COHORT,GSE8121,SIG001,T2,BASELINE_PERCENTILE,30,-0.12444444444444444,0.036716050308066836,-0.1988888888888889,-0.05333333333333334,,,,,
COHORT,GSE8121,SIG001,T2,RAW_SCORE,30,-0.40885924518467137,,,,,,,,
COHORT,GSE8121,SIG002,T2,BASELINE_SD,30,-0.5781308155291767,0.16327512397727778,-0.9174556072323183,-0.26450563074614064,,,,,
COHORT,GSE8121,SIG002,T2,BASELINE_MAD,30,-0.6464575855349199,0.1780509590085044,-0.9912417157853349,-0.29641895527573153,,,,,
COHORT,GSE8121,SIG002,T2,HEALTHY_CONTROL_SD,30,-1.3765806250366082,0.37711665319780197,-2.124140054890836,-0.6570309337601665,,,,,
COHORT,GSE8121,SIG002,T2,BASELINE_PERCENTILE,30,-0.16111111111111112,0.044601994773732466,-0.24999999999999994,-0.07333333333333335,,,,,
COHORT,GSE8121,SIG002,T2,RAW_SCORE,30,-0.7801018955000001,,,,,,,,
COHORT,GSE8121,SIG003,T2,BASELINE_SD,30,-1.2358170531118964,0.4506981037986994,-2.2398630333788754,-0.47159723477841214,,,,,
COHORT,GSE8121,SIG003,T2,BASELINE_MAD,30,-1.6877087529441017,0.5800062636013529,-2.922942045567976,-0.6553437226755455,,,,,
COHORT,GSE8121,SIG003,T2,HEALTHY_CONTROL_SD,30,-0.8869638283477812,0.3198020385778353,-1.576414964488075,-0.35736232694757175,,,,,
COHORT,GSE8121,SIG003,T2,BASELINE_PERCENTILE,30,-0.15333333333333332,0.054382827876982724,-0.2600277777777778,-0.046666666666666676,,,,,
COHORT,GSE8121,SIG003,T2,RAW_SCORE,30,-0.24195367935584414,,,,,,,,
COHORT,GSE8121,SIG004,T2,BASELINE_SD,30,0.5171729426030627,0.27807095790202124,0.027133266924091782,1.1027703093638401,,,,,
COHORT,GSE8121,SIG004,T2,BASELINE_MAD,30,0.6918309249530509,0.3737728597845539,0.05771662281676645,1.5258648146737355,,,,,
COHORT,GSE8121,SIG004,T2,HEALTHY_CONTROL_SD,30,1.4008583978730755,0.7467561631326639,0.08254508176214281,2.9162092506226505,,,,,
COHORT,GSE8121,SIG004,T2,BASELINE_PERCENTILE,30,0.03777777777777778,0.055085895804085065,-0.0688888888888889,0.14002777777777764,,,,,
COHORT,GSE8121,SIG004,T2,RAW_SCORE,30,0.22880116757908386,,,,,,,,
COHORT,GSE8121,SIG022,T2,BASELINE_SD,30,-0.10729811256251873,0.10409299020019708,-0.30910799843113995,0.09929796490351,,,,,
COHORT,GSE8121,SIG022,T2,BASELINE_MAD,30,-0.11272521178593549,0.10788410899879747,-0.3210499489273438,0.09791263535789206,,,,,
COHORT,GSE8121,SIG022,T2,HEALTHY_CONTROL_SD,30,-0.1461914874491082,0.13755256940024338,-0.41278827444882293,0.13403873799259147,,,,,
COHORT,GSE8121,SIG022,T2,BASELINE_PERCENTILE,30,-0.05222222222222224,0.031899805081131855,-0.11555555555555558,0.01333333333333333,,,,,
COHORT,GSE8121,SIG022,T2,RAW_SCORE,30,-0.14771613123406435,,,,,,,,
COHORT,GSE8121,SIG023,T2,BASELINE_SD,30,0.049294475730160804,0.10716113981012579,-0.1438819900626798,0.274042443668539,,,,,
COHORT,GSE8121,SIG023,T2,BASELINE_MAD,30,0.14412558979911427,0.320309725712913,-0.478231333800086,0.7750064166858517,,,,,
COHORT,GSE8121,SIG023,T2,HEALTHY_CONTROL_SD,30,0.1271429333860162,0.2795455330291683,-0.4171704935034538,0.6840669733447426,,,,,
COHORT,GSE8121,SIG023,T2,BASELINE_PERCENTILE,30,-0.04888888888888888,0.03366055896574726,-0.11222222222222221,0.01777777777777778,,,,,
COHORT,GSE8121,SIG023,T2,RAW_SCORE,30,0.25877476380000003,,,,,,,,
COHORT,GSE8121,SIG033,T2,BASELINE_SD,30,-0.07439888632372413,0.17032975310698725,-0.45580019044922737,0.1624406629304873,,,,,
COHORT,GSE8121,SIG033,T2,BASELINE_MAD,30,-0.444307626615759,0.997079517440115,-2.6622365720270658,0.9553187577942169,,,,,
COHORT,GSE8121,SIG033,T2,HEALTHY_CONTROL_SD,30,-0.8821296840769819,1.9928385298179117,-5.220695616611643,1.8406782790226979,,,,,
COHORT,GSE8121,SIG033,T2,BASELINE_PERCENTILE,30,0.06444444444444446,0.05747696381873971,-0.04555555555555556,0.18224999999999986,,,,,
COHORT,GSE8121,SIG033,T2,RAW_SCORE,30,-0.36319822857488343,,,,,,,,
COHORT,GSE8121,SIG034,T2,BASELINE_SD,30,0.060985738092450996,0.12505244900340165,-0.19674294886028598,0.2775016044667275,,,,,
COHORT,GSE8121,SIG034,T2,BASELINE_MAD,30,0.09256485024862919,0.1863357796588233,-0.2962665027574281,0.45115172865872283,,,,,
COHORT,GSE8121,SIG034,T2,HEALTHY_CONTROL_SD,30,0.46962579145509636,0.9331599375443443,-1.4818795138918772,2.180036528378663,,,,,
COHORT,GSE8121,SIG034,T2,BASELINE_PERCENTILE,30,0.020000000000000007,0.03130543774157142,-0.039999999999999994,0.08002777777777767,,,,,
COHORT,GSE8121,SIG034,T2,RAW_SCORE,30,0.1455505355058628,,,,,,,,
COHORT,GSE95233,SIG001,T1,BASELINE_SD,20,-0.3454618991432918,0.1694892884833101,-0.6606733015675512,-0.0027543674303968585,,,,,
COHORT,GSE95233,SIG001,T1,BASELINE_MAD,20,-0.3979405590633673,0.1940288228321531,-0.7548710438221806,0.0062032264781547615,,,,,
